ASIANPAINT,BAJFINANCE,BAJAJFINSV,BRITANNIA,DIVISLAB,GRASIM,HCLTECH,HDFCBANK,HINDALCO,HINDUNILVR,ICICIBANK,INFY,JSWSTEEL,LT,NESTLEIND,POWERGRID,RELIANCE,TCS,TATACONSUM,TATASTEEL,TECHM,TITAN,ULTRACEMCO,WIPRO
2614.75293,4864.439453,9626.71582,3783.651611,3737.031006,1436.166138,1019.544006,1415.623169,358.569397,2443.198975,564.5469971,1413.141968,609.045105,1388.384888,17394.26758,151.2867584,1975.694336,3286.785889,675.8828125,879.8112183,1015.359863,1588.190063,6792.702637,450.1000061
2586.327393,4503.722656,9160.928711,3798.645996,3764.219482,1372.934937,984.4343872,1361.158936,333.8901367,2429.384521,536.9777222,1398.138184,592.5195313,1330.094727,17304.58984,146.0937653,1905.021729,3211.894043,651.8222046,832.9107666,1002.679871,1506.835205,6477.789063,432.6000061
2555.019531,4721.121094,9804.323242,3732.142822,3703.269287,1388.493286,959.0774536,1394.31543,346.3042603,2421.88501,558.9633179,1370.092041,618.2150879,1358.325195,16975.48828,151.6135864,1925.605469,3070.914795,660.1241455,859.7599487,966.038208,1526.937012,6572.37793,418.9500122
2571.915771,4652.781738,9737.338867,3679.040039,3767.954102,1345.657715,967.3672485,1423.937134,351.1209106,2428.052246,573.5206909,1334.396973,616.9891968,1359.264526,16685.58984,150.9235992,1938.06543,3184.588379,655.5009155,878.5397339,957.649292,1534.868042,6507.543945,430.7000122
2647.452393,4609.152344,9822.368164,3682.825928,3806.247314,1349.597168,987.7014771,1422.493408,367.4579163,2426.325439,565.2947998,1327.532471,607.4759521,1343.93811,17057.79883,152.4125061,1925.904541,3161.04248,667.4317627,870.7637329,974.1861572,1545.342896,6682.589844,469.2000122
2556.212158,4472.373535,9467.604492,3728.954834,3791.557617,1321.173096,970.0003662,1406.313477,358.9169922,2404.370117,558.1157837,1336.162231,603.9451904,1295.783081,16897.47656,146.1300812,1895.601929,3128.048584,660.2732544,868.6118774,964.350769,1515.06543,6478.137695,472.75
2538.073486,4606.207031,9817.020508,3716.102295,3764.269287,1288.460449,937.5239868,1385.403931,356.8811035,2365.689453,557.4677124,1325.178955,608.652771,1316.597534,16903.11328,147.945816,1895.053833,3110.982666,676.1810303,874.4316406,948.2478027,1519.255493,6170.737793,470.1000061
2495.932373,4681.13623,9851.460938,3738.120605,3739.919189,1296.738281,938.1092529,1416.369995,353.4051208,2318.275879,577.5090332,1324.933838,628.414917,1321.838257,16601.34961,147.7642365,1900.286987,3085.507324,661.6652222,901.2319336,933.2053833,1477.30603,6062.714355,486.6499939
2502.591309,4660.269531,9914.246094,3636.796875,3764.319092,1274.697144,932.0137939,1408.055908,347.0987549,2277.177979,568.2860718,1307.968994,623.1679077,1308.09375,16438.45313,153.3566895,1898.243408,3076.306641,660.7703857,905.3399048,916.2344971,1457.952393,6038.433105,475.7000122
2542.297607,4728.908691,9999.325195,3526.10791,3768.900391,1308.855957,905.8278809,1398.746216,345.956665,2329.376953,589.3742676,1317.530151,643.1751709,1320.948242,16680.59766,156.733963,1931.635986,3067.699707,666.3381348,920.1583252,927.805542,1476.308472,6245.422852,480.2999878
2558.647217,4857.201172,10088.90332,3528.100342,3892.991699,1327.655762,905.8765869,1432.500122,363.7336731,2348.322754,597.0019531,1322.384277,653.0807495,1365.197388,16590.0293,157.3513031,1982.273193,3098.566406,669.8179932,956.3484497,934.6035767,1491.521973,6296.075684,485.0499878
2598.602051,5272.380371,10486.75684,3465.881348,3866.749268,1337.579346,900.9515381,1470.436035,360.1087646,2374.668945,619.5359497,1329.738892,649.8933716,1360.50061,16446.46484,160.4380493,1990.895508,3090.750977,673.2481079,950.1375122,942.4622192,1505.239014,6329.910645,489.2999878
2597.508545,5476.001465,11173.84082,3456.067871,3894.884033,1347.10376,896.7612915,1466.154419,369.5931396,2375.705322,619.6356812,1330.082153,712.5140991,1343.443604,16405.45703,159.8933258,2017.559692,3081.995361,667.9785767,1008.775208,941.9801636,1503.19397,6351.456055,489.8500061
2520.928711,5443.104492,11038.97363,3436.241455,4045.765625,1398.017944,886.3103027,1406.213989,361.8963928,2322.568359,598.7468262,1328.12085,704.0305786,1325.447266,16213.29395,159.820694,1988.10437,3003.245117,665.6421509,1011.367249,926.0699463,1488.0802,6248.458496,492.75
2566.399658,5542.194336,11039.02344,3426.527588,4057.36792,1410.783936,894.9373169,1408.354614,367.4082642,2376.099854,595.0078125,1325.865601,709.3267212,1327.474365,16409.63281,160.3654175,1952.768188,3004.581055,673.1983643,1041.444214,923.4664917,1420.542114,6319.3125,487.3500061
2571.369141,5606.69043,10983.78711,3423.140137,3969.079834,1412.180054,888.2822266,1382.367065,360.059082,2375.754395,589.822937,1303.654175,701.6278076,1322.62915,16449.24805,158.3681183,1910.454224,3017.194336,641.5318604,1040.563843,926.0699463,1399.542603,6265.873535,481.9500122
2551.988281,5506.252441,11111.75586,3438.832031,4018.975342,1417.116943,896.6134033,1396.555664,364.5778503,2362.926514,601.0401001,1315.519775,703.8835449,1323.66748,16451.88281,158.477066,1913.942993,3062.654053,645.3099976,1046.725952,926.0699463,1424.981567,6349.366211,490.6000061
2533.501709,5519.880371,11025.27734,3439.280273,4046.462646,1444.045166,903.1206055,1394.863037,383.2983398,2358.338135,606.4243774,1335.230469,715.7506104,1324.903564,16619.24219,156.4434357,1924.807983,3078.236084,649.3366089,1076.802856,942.9925537,1440.943359,6374.344238,512.2999878
2536.085693,5484.937012,11315.70605,3448.446289,4012.651367,1445.740479,903.5149536,1408.65332,398.3442383,2379.257324,605.3275757,1326.355835,742.3779297,1327.672119,16662.73438,155.8260956,1925.555664,3099.457031,625.3755493,1156.470093,945.885376,1443.038208,6450.422852,515.25
2541.353271,5488.631348,11329.25293,3401.171875,4122.400879,1440.704102,901.0994263,1413.731323,422.8248901,2400.669678,611.4595947,1313.607544,744.0452271,1379.386841,16688.5332,159.6754456,1920.023438,3111.922363,629.5016479,1189.72583,955.0939941,1451.667603,6372.005371,525.9500122
2540.657715,5415.94873,11190.33691,3405.754639,4056.969727,1446.289063,894.5429077,1397.501709,409.9638367,2370.277832,608.069519,1304.880005,720.1149292,1368.11438,16770.84375,162.2537689,1926.951172,3089.26709,637.9028931,1206.891724,942.1246948,1431.815186,6459.080566,518.4000244
2540.608154,5349.755371,11085.2627,3426.826416,4044.869141,1408.589722,893.3598022,1393.469116,396.0600281,2298.096924,593.0136108,1301.300537,694.2722778,1369.79541,16619.54102,164.1058197,1907.015259,3054.640625,636.3618164,1153.340088,927.9501953,1451.468018,6357.824707,507.6000061
2757.576416,5321.750977,10968.84082,3488.497559,4004.13623,1363.360474,897.5500488,1380.873535,380.1699524,2345.362549,595.5561523,1290.905884,693.4875488,1399.657349,17122.8125,166.2120667,1931.087891,3018.925781,641.4324951,1107.319946,918.1630859,1452.365845,6337.175293,498.4500122
2765.776123,5421.339844,11246.62305,3494.276123,4026.743408,1390.138916,909.1841431,1434.043457,390.2502441,2344.770264,621.7793579,1303.654175,700.6470947,1371.229126,16937.70703,165.8852539,1954.063843,3036.981445,649.5354614,1125.659546,919.2719116,1464.786133,6500.62793,499.7999878
2804.588135,5679.572754,11394.03711,3512.408691,4007.522217,1388.692871,918.5012817,1470.336304,399.3373718,2342.796875,631.3513794,1314.048828,703.6383667,1401.437256,17079.51758,169.2988129,1981.575317,3055.827881,649.2372437,1154.171509,936.0499268,1535.566284,6620.691895,508.0499878
2798.674316,5622.115723,11212.43164,3521.325439,4023.157959,1386,918.3040771,1451.916016,400.5291138,2328.489014,623.6240234,1311.106934,692.2616577,1387.742188,17346.68555,169.7709045,1990.64624,3049.100098,649.4360962,1138.766235,942.7033691,1517.509644,6529.337891,511.6499939
2777.056885,5579.733887,11225.17871,3409.889404,4024.303467,1371.588501,911.4025269,1426.62561,382.5534973,2313.095703,616.7940063,1313.362427,681.130188,1393.97168,17183.65039,166.2846985,1979.033569,3027.334961,641.18396,1080.862061,938.3158569,1527.685181,6541.92627,508.25
2815.222656,5622.664551,11262.41992,3423.040527,4063.243652,1368.19751,917.5646362,1490.847656,387.1218567,2330.955811,640.5744019,1328.267944,684.7589722,1402.178833,17394.1543,165.5584106,1996.128662,3047.616211,645.9562378,1088.73584,945.451416,1534.668457,6605.366699,512.7000122
2802.003662,5593.86084,11164.09277,3366.600098,4080.473389,1367.100464,919.6843872,1503.442993,386.6253052,2305.596436,645.460022,1321.942993,668.3314209,1427.096802,17258.16211,167.7736053,1979.282837,3048.605713,636.4115601,1068.097656,948.5370483,1517.110596,6530.531738,514.9000244
2896.623047,5609.585449,11373.0918,3439.5,4081.120605,1371.239502,927.3746948,1472.57666,388.5122681,2312.99707,648.4014282,1335.230469,687.3088379,1434.710571,17413.04297,169.1535645,1956.85498,3095.828369,646.204834,1081.008667,957.1671143,1565.394775,6524.760254,517.5499878
2923.657227,5761.839355,11903.51367,3416,4081.867676,1405.647583,932.5015869,1470.684937,378.3823242,2322.815186,650.5950317,1370.190063,669.0669556,1456.414917,17438.0957,163.8516235,1963.73291,3140.068848,638.2012329,1058.463379,971.7755127,1579.161621,6548.941895,527.25
2931.360107,5673.033203,11885.91797,3414.649902,4062.546631,1413.376953,929.1494141,1476.260742,383.1990356,2295.580811,650.3457642,1375.093262,668.7236328,1466.25354,17642.28711,165.8126068,1969.763428,3161.443359,644.8128662,1072.645996,983.3466797,1590.434692,6640.84375,540.9000244
2922.762451,5601.698242,11710.36035,3423.449951,4103.429199,1461.54834,929.2972412,1496.971069,385.085968,2290.942871,641.1726074,1377.839111,676.5206299,1461.556641,17406.38281,163.7426758,2088.082764,3125.255859,651.1760254,1079.345947,989.56604,1573.225952,6566.456543,538.7000122
2959.338135,5618.871094,11803.4375,3447.850098,4176.87793,1467.282959,931.9100342,1509.317627,391.5412903,2309.050049,660.8151245,1381.506592,697.2144775,1451.273071,17591.43945,163.8879395,2153.372803,3140.714844,660.0246582,1101.01123,985.1305542,1592.429932,6675.424805,539.0499878
2913.121826,5775.467285,11827.03223,3446.75,4202.871582,1440.704102,937.3327637,1505.185547,391.9882202,2327.058105,648.2020264,1375.014038,681.130188,1458.145386,17654.01758,162.980072,2161.945068,3134.60083,661.9634399,1076.802856,993.6641846,1587.591553,6569.292969,542.7999878
2885.988281,5799.278809,11820.7334,3475.25,4197.04541,1438.410156,930.4804688,1497.518677,396.0600281,2327.551514,646.4570923,1366.539185,692.4577637,1454.585693,17549.63477,165.1952667,2194.191406,3111.187988,669.6688232,1099.446167,980.5985107,1581.905029,6562.177734,543
2917.445313,5891.979492,11816.98437,3496.25,4214.922363,1454.866211,926.2409058,1513.997437,396.4573059,2331.942627,648.3516235,1377.442627,700.3528442,1493.940186,17694.67773,164.3600159,2202.564453,3122.919434,676.081665,1097.44104,978.0914307,1687.152588,6609.446777,539.0499878
2907.058838,5983.78125,12152.7041,3489.300049,4244.202148,1499.247681,923.3816528,1494.481812,392.3357849,2311.023438,640.8236694,1373.477783,707.3161621,1520.341431,17324.26953,164.2510834,2183.47583,3125.404785,682.9916382,1096.169434,982.7680664,1675.480591,6631.937012,541.2000122
2915.209229,5720.506348,11825.68262,3542.600098,4212.681641,1497.003662,936.2481689,1493.386597,392.2861633,2308.309814,646.3076172,1377.442627,701.9710693,1540.364746,17429.39844,171.5866394,2220.257568,3164.624756,695.916687,1103.994385,997.4247437,1681.067261,6816.386719,548.25
2908.400879,5746.114746,11730.25488,3601.75,4223.885254,1499.147949,953.600708,1476.659058,385.085968,2327.749023,640.5245361,1400.537842,693.8799438,1531.811523,17379.74023,169.9887848,2207.498779,3181.475586,706.3562012,1086.779663,1019.940063,1708.401611,6761.405273,550.5999756
2925.595459,5665.345703,11556.04785,3574.699951,4250.02832,1488.077637,957.6430664,1473.920898,380.5175476,2324.788574,634.2428589,1402.86731,684.4156494,1502.295654,17453.85352,175.8354492,2168.025635,3181.575195,698.7999878,1076.900757,1014.636719,1726.608032,6692.093262,544.2000122
2947.119873,6076.581055,11990.19238,3576.300049,4354.69873,1488.526367,954.9317017,1474.667725,382.7521057,2347.286621,638.5303955,1411.788208,692.2126465,1502.69104,17452.80859,175.5086212,2176,3198.028564,707.7000122,1090.056274,1026.834473,1734.489136,6677.066895,554.25
2952.763184,6110.126953,11904.61328,3557.899902,4316.804199,1486.631348,969.5236206,1479.944824,390.4488525,2335.149658,633.8441162,1434.189697,717.1236572,1486.622925,17433.22461,178.8858948,2213.149902,3254.696045,715.4000244,1132.995361,1034.644897,1724.313477,6630.494141,554.2999878
2946.420654,6184.157227,11923.25977,3591.25,4370.135742,1489.025024,970.3616943,1473.074463,392.0875244,2350.157471,633.2957153,1448.958862,715.1131592,1498.785278,17474.08203,180.6289825,2244.899902,3257.230957,714.75,1139.304199,1031.029053,1730.648315,6646.067871,561.5999756
3038.611816,6151.210449,11795.83984,3631.850098,4295.441895,1491.269043,971.5940552,1483.828003,388.1646729,2377.340332,643.4160156,1460.952515,711.1410522,1493.890747,17580.75195,179.8300629,2250,3243.710449,719.5,1148.596313,1028.714722,1719.275635,6635.91748,557.9000244
3015.139404,6071.789063,11853.27637,3639.449951,4283.142578,1465.28833,965.6292114,1478.202271,377.6374817,2393.192871,638.2312012,1467.593628,691.8203125,1474.213501,17859.5,175.8717651,2211.600098,3255.24292,735.9000244,1117.150024,1030.932739,1710.845703,6555.410156,555.25
3056.690674,6040.489258,11815.68457,3658.149902,4284.785645,1454.317627,972.5307617,1459.781982,366.7130737,2402.932861,631.1519775,1482.164551,682.944519,1470.901001,17952.80078,174.2012787,2215.649902,3298.389404,745,1103.75,1041.635864,1707.304321,6672.290039,558.7000122
3043.605957,6077.22998,11996.44043,3619.199951,4180.164551,1476.807617,961.5375366,1473.423096,368.798645,2467.734619,628.5595703,1490.094238,657.6902466,1459.480225,17566.68555,169.226181,2225.649902,3278.058838,739.7999878,1092.300049,1032.427124,1707.20459,6661.393066,549.7999878
3064.930908,6106.133301,12153.45312,3648.850098,4211.834961,1492.665283,968.192627,1482.284668,365.0744019,2498.992676,629.4070435,1487.120605,659.9950562,1450.630493,17545.31055,170.5698242,2237.25,3254.000244,742.5499878,1106.150024,1024.906006,1738.678955,6742.597168,542.1500244
3007.249023,6007.093262,12128.70996,3650.899902,4271.241211,1492.316284,966.3192749,1477.405884,365.0247192,2475.039795,629.0082397,1498.569092,662.2507324,1482.420532,17333.96289,169.9887848,2225.75,3281.935791,756.7000122,1112.300049,1019.409668,1752.795166,6825.64209,556.5499878
2983.82666,6005.895508,12279.27246,3659.300049,4207.353027,1494.759644,959.2205811,1479.098511,365.5709839,2465.349365,622.8762207,1489.945557,652.6884155,1462.693848,17312.33984,168.6814728,2205.350098,3242.368164,757.8499756,1100.099976,1018.686401,1778.284058,6869.826172,540.1500244
3039.660645,6033.850098,12330.26074,3689.100098,4232.998047,1494.909302,975.7843628,1499.759033,366.5144348,2474.94043,632.1988525,1545.503052,665.9285278,1487.216309,17516.08398,167.8825531,2153.5,3353.91333,757.4500122,1113.150024,1041.394775,1776.588013,6928.141602,549.0499878
3000.356934,6065.998047,12483.57227,3670.050049,4231.404297,1502.838135,981.6506958,1508.570923,373.3173828,2433.693848,647.1052246,1560.371338,676.2263794,1506.794678,17403.69922,167.6646576,2104.449951,3361.071533,757.5999756,1165.25,1050.555298,1749.65271,6889.380859,547.5
2979.431641,6027.310547,12374.89941,3667.25,4296.786133,1516.551514,971.446167,1501.849976,379.6734009,2445.17334,648.4014282,1557.992554,681.9637451,1497.499878,17403.15234,168.3909454,2086,3317.278564,765.6500244,1184,1065.597534,1723.914551,6836.09082,547.4000244
2997.959961,6042.635742,12296.91895,3657.149902,4338.365723,1499.297607,969.7700806,1502.050049,371.6787109,2477.325928,638.2312012,1549.319336,672.6957397,1493.989624,17495.70508,171.4050598,2087.800049,3321.35498,758.0499878,1172.550049,1049.253418,1727.455933,6791.558105,542.5999756
2989.170166,6006.14502,12106.11426,3649.649902,4390.253418,1494.759644,969.6715088,1497.900024,369.4938049,2456.205566,629.0581055,1566.913452,670.7342529,1483.755493,17529.25586,168.7904205,2110.649902,3326.226074,754.4000244,1166.599976,1056.292358,1728.35376,6743.094727,545.6500244
3018.036133,5957.523438,11813.58594,3595.800049,4417.591309,1496.305664,971.6434326,1486.75,376.793335,2462.864746,629.0082397,1546.692627,667.4487305,1475.597778,17542.37695,167.6283417,2097.949951,3322.000977,756.0499878,1163.550049,1046.360718,1736.135132,6674.678223,539.3499756
3001.455811,5988.074219,11747.60156,3545.300049,4501.198242,1485.783691,970.8053589,1480.400024,373.4663391,2472.10791,638.3807983,1554.02771,658.37677,1469.022217,17498.4375,165.5584106,2129.050049,3306.044434,763.5999756,1136,1050.45874,1750.550537,6687.26709,538.5999756
3011.244141,6062.90332,11920.20898,3523.550049,4541.333984,1485.733765,965.9742432,1495.449951,386.8735962,2483.786133,645.9585571,1565.07959,666.25,1491.072632,17537.55664,167.2651978,2150.199951,3301.620605,766.2999878,1156.849976,1036.235962,1745.712158,6687.217285,536.3499756
2998.95874,6192.394043,12087.86914,3519,4505.72998,1493.263672,958.3824463,1534.699951,382.7024536,2457.398193,648.4014282,1548.476807,673.1500244,1488.650024,17367.31445,166.1757507,2124.800049,3243.262939,762.5999756,1167.25,1012.033264,1758.581299,6899.381836,532.5999756
3036.514404,6188.600098,12371.15039,3521.350098,4533.963867,1489.872681,961.6361084,1539.5,390.9454041,2466.492432,652.0906372,1550.855713,690.4000244,1499.477417,17612.71094,167.7372894,2110.050049,3255.838867,763.0499878,1218.650024,1008.513733,1723.116333,6891.470703,532.1500244
3024.728271,6117.799805,12333.90039,3491.399902,4492.085938,1471.521729,963.0657349,1520.449951,380.467926,2432.60083,640.026001,1547.039551,668.25,1483.903687,17515.24023,167.8825531,2092.600098,3239.485107,763.2999878,1189.75,1022.254272,1722.218506,6868.383301,531
3007.049316,6136.149902,12854.75,3475.949951,4580.921875,1496.156006,963.1149902,1502,387.3701477,2436.476807,636.68573,1549.170654,681.5499878,1482.81604,17532.23828,167.2288818,2071.199951,3189.428711,765.9500122,1239.349976,1014.154602,1716.4823,6866.044434,525.7999878
2995.862305,6149.549805,12908.90039,3470.399902,4570.016602,1532.060181,965.6784668,1487,385.6818542,2429.221436,644.3632813,1534.252808,694.4500122,1483.953247,17537.60742,166.3210144,2084.100098,3174.466797,775.9000244,1226.949951,1018.831177,1715.734009,7059.301758,525.8499756
2990.319092,6154.299805,12909.40039,3485.5,4587.245605,1572.452271,954.3401489,1501.849976,389.5550537,2421.816895,663.008667,1531.378296,701.4000244,1496.659424,17587.81055,166.0668182,2099.699951,3168.949463,772.8499756,1228.75,1012.611816,1720.123535,7094.230957,524.8499756
2998.40918,6133.899902,12991.2002,3485.75,4604.326172,1563.625854,975.5378418,1499.150024,388.9591675,2400.100586,662.4104004,1563.047729,700.4000244,1527.411255,17436.50391,167.0109863,2086,3195.791504,768.2000122,1244.699951,1039.948364,1706.256836,7083.483398,561.7000122
2980.081055,6129.700195,12958.9502,3460.850098,4588.490723,1553.104004,1025.130615,1520.699951,398.6918335,2397.615723,665.5014038,1566.913452,699.0999756,1591.337769,17518.17188,167.3378296,2082.350098,3191.208252,772.3499756,1255.949951,1072.684692,1697.477905,7154.73584,575.9000244
2985.774414,6125.450195,12745.7002,3441,4738.177246,1568.113892,990.8692017,1522.349976,402.7140198,2402.634766,658.3722534,1541.786011,703.5999756,1600.632568,17550.33008,169.8435364,2112.399902,3183.088379,763,1278.449951,1063.717407,1691.292725,7298.932129,577.75
2978.432861,6015.399902,12721.09961,3450.149902,4787.82373,1554.649902,986.1367188,1471,394.2227783,2393.938232,653.9851074,1528.15686,698.4000244,1591.584961,17648.00195,169.3351288,2098.949951,3172.925781,765.5499878,1266.400024,1055.087036,1676.328613,7276.840332,573.7999878
3155.323975,5941.850098,12597.15039,3433.550049,4768.303711,1569.909058,963.460083,1443.150024,380.3685913,2420.027832,640.026001,1536.433594,682,1572.550415,17751.04297,167.9914856,2093.800049,3194.048096,757.0999756,1233.349976,1048.33728,1667.400024,7388.644531,568.0999756
3103.085693,6195.549805,13064.59961,3425.300049,4823.477539,1577.838013,964.8403931,1448.699951,390.7964478,2363.624512,654.0349731,1576.230835,716.5499878,1623.77063,17888.92773,169.4077606,2120.699951,3204.559326,764.2000122,1273,1107.542603,1701.75,7422.777832,584.2000122
3080.112793,6180.899902,13201.2002,3439.800049,4805.052734,1545.374634,980.0238647,1442.75,389.0584717,2343.697021,674.6745605,1576.478638,717.5499878,1593.710815,18037.19922,169.226181,2105.699951,3201.072266,775.1500244,1281.400024,1105.002441,1700.949951,7453.925781,599.1500244
3057.589355,6162.450195,13525.0498,3482,4901.059082,1546.122559,986.2352905,1434.550049,397.3014526,2334.354492,674.774231,1589.810547,704.5499878,1579.719238,17994.84961,169.0083008,2076.850098,3185.828369,776.3499756,1297.949951,1109.160889,1722.849976,7579.712402,590.4500122
3025.077637,6231.450195,13807.84961,3450.75,4771.838867,1514.656494,983.9539185,1439.75,414.482605,2328.092773,675.472229,1588.472412,710.6500244,1590.25,18118.86523,168.3909454,2055,3171.281738,769.75,1330.650024,1109.804565,1729.050049,7559.361328,591.4500122
3000.556885,6262,13970.5498,3424.100098,4870.634277,1529.467041,975.1260986,1417.300049,413.4397888,2346.976807,683.0499878,1591.495483,721.7000122,1594.199951,17916.51563,165.6673584,2037.349976,3186.077393,754.9000244,1365,1108.517456,1723.550049,7617.477539,591.9500122
2993.914551,6400.100098,14599.0498,3405.600098,4824.024902,1540.487549,999.4273682,1418.25,454.9526367,2320.489746,687.5,1602.79541,748.4000244,1596,17809.34766,162.1084747,2053.25,3184.084717,751.2000122,1458.599976,1116.686157,1739.150024,7663.055664,590.4500122
2954.960693,6228.100098,14222.2002,3423.399902,4886.070801,1547.219604,1016.636658,1426.449951,441.743988,2319.048584,682.5,1596.352539,736.9500122,1601.449951,17598.49609,165.7399292,2035.300049,3155.838623,756.25,1434.300049,1197.630493,1714.550049,7582.200195,587.1500244
2970.542236,6200.5,14125.15039,3504.649902,4908.827637,1587.412354,1027.001953,1422.650024,442.7371216,2318.551514,681.4000244,1617.217651,746.7000122,1613.949951,17610.42578,165.5946808,2072.5,3207.598145,759.5499878,1410.050049,1198.769165,1771.550049,7642.049805,592.25
3023.429688,6331.899902,14295,3573.199951,4986.409668,1588.1604,1031.019043,1434.699951,445.7164917,2372.271484,690.4000244,1640.65979,740.2999878,1634.349976,18176.52539,168.9356232,2087.75,3272.85791,767.6500244,1407.199951,1214.165894,1840.199951,7843.25,599.4000244
3015.039795,6359.149902,14187.2002,3578.300049,4943.983398,1550.710327,1031.515015,1465.300049,439.6584473,2362.581055,714.6500244,1634.762085,747.25,1623.199951,17951.10938,169.7103424,2103.75,3261.947998,758.75,1416.199951,1204.511963,1799.599976,7750,596.7999878
2984.875244,6248.25,13994.90039,3611.149902,4903.449219,1533.306763,1052.543091,1484.849976,440.0556946,2343.299316,702.4500122,1639.024414,763.25,1627.400024,18101.61914,169.661911,2134.25,3271.911621,768.3499756,1446.599976,1235.899536,1799.300049,7659,600.9000244
2962.951172,6224.299805,14005.65039,3604,4895.930664,1526.923828,1041.433838,1492.650024,439.1122131,2357.015137,697.6500244,1635.703735,757.3499756,1610.349976,17914.625,169.4682465,2089.050049,3297.666748,781.3499756,1428.849976,1252.137939,1787.75,7527.649902,598
2989.020508,6193.149902,14242.90039,3636.100098,4885.672852,1508.124023,1042.029053,1503.900024,431.7134094,2369.935791,702.8499756,1648.688721,747.3499756,1597.449951,18095.20703,170.872406,2077.149902,3310.519531,764.8499756,1412.199951,1274.762817,1799.150024,7495.649902,596.7999878
2973.638428,6170.100098,14036.5,3637.199951,4934.820801,1486.631348,1055.072388,1507.650024,424.0166626,2367.252441,700.9000244,1662.516113,722.1500244,1588.449951,18165.78906,167.144104,2088.050049,3321.678223,771.9000244,1373.599976,1310.012085,1799.199951,7474.149902,603.8499756
2969.093994,6167.799805,14206.2002,3625.5,4899.018066,1498.400024,1058.296021,1494.949951,433.6499939,2375.849365,693.5499878,1662.813599,749.0999756,1583.300049,18060.91016,170.7755737,2117.300049,3331.940674,765,1426.199951,1310.556519,1789.400024,7452.450195,601.25
2971.990479,6199.5,14340.7002,3620.800049,4888.80957,1492.300049,1087.606323,1501.400024,437.25,2377.688232,701.3499756,1674.75769,748.9000244,1623.449951,18027.1582,181.0889282,2110.5,3339.462891,774.25,1435.349976,1372.886353,1823.599976,7468.700195,605.8499756
2985.174805,6156.549805,14317.5,3579.550049,4928.49707,1496.900024,1110.370117,1526.199951,442.0499878,2389.813721,704.7999878,1697.159058,749.0499878,1668.400024,18162.0625,178.9100494,2145.649902,3450.703613,807.4500122,1461.650024,1369.519775,1837.900024,7460.700195,615.5
2967.895264,6377.149902,14549.2998,3655.300049,4878.950195,1490.900024,1114.536133,1530.599976,441.75,2411.579834,702.6500244,1689.427612,761.6500244,1656.099976,18187.60938,174.9880524,2173.5,3460.218506,802.1500244,1519.400024,1354.370483,1837.199951,7346.649902,614.0499878
3011.743652,6410.100098,14737.25,3696.5,4908.350098,1481,1133.679565,1514.650024,436.6000061,2468.629395,701.2000122,1726.350464,744.25,1638.75,18622.33789,177.4574738,2164.25,3540.025146,832.7999878,1503.699951,1399.768677,1874.449951,7409.049805,634.9000244
2998.009766,6544.100098,15006.34961,3720.75,4910.450195,1501.199951,1125.050171,1513,426.9500122,2470.865479,688.2999878,1718.222412,737.4500122,1632.849976,18799.73633,174.8912201,2172.649902,3547.497559,841.4000244,1500.449951,1398.580566,1880.300049,7601.450195,629.4000244
3109.27832,6661.100098,14978.5498,3895.949951,4818.700195,1484.650024,1108.287231,1514.75,403.6499939,2603.400879,680.7000122,1717.726807,684.5999756,1593.599976,19456.10156,172.9544525,2148.25,3546.451416,847.2999878,1375.599976,1385.411499,1876.800049,7493.350098,620.0499878
3073.820312,6752.200195,15271.90039,3866.25,4874.649902,1440.650024,1153.666138,1524.599976,406.8500061,2618.060791,682.7000122,1723.475952,684.2000122,1580.75,19903.25586,170.0976868,2162.350098,3624.065674,832.5,1358.650024,1402.046021,1870.349976,7351,628.8499756
3042.357422,6980.100098,16461.69922,3812.199951,4863.200195,1460.150024,1143.54895,1558.849976,420.8500061,2616.917969,694.4500122,1705.733154,691.6500244,1605.800049,19663.47461,171.0176697,2183.699951,3599.95459,836.9000244,1404.650024,1448.929443,1869.599976,7455.350098,633.5499878
3034.466797,6944.950195,15904.40039,3842.800049,4856.5,1447.699951,1144.987061,1557.400024,430.7000122,2628.844727,691.0499878,1720.304077,683.8499756,1593.800049,19792.70898,169.9524384,2202.600098,3645.58667,836,1390.199951,1448.681885,1822.650024,7382.350098,631.6500244
3036.064697,6931.950195,15958.7998,3930.899902,4846.700195,1439.050049,1157.980835,1554.800049,424.1000061,2650.11377,698.7999878,1712.522949,672,1595.75,19934.71875,167.6283112,2230.449951,3658.389648,853.2999878,1375.050049,1435.215942,1815.349976,7307.100098,628.9500122
3033.218262,6966.600098,16195.59961,3941.550049,4910.700195,1458.300049,1153.517334,1548.449951,437.8999939,2661.593506,699.75,1693.789062,677.5,1638.099976,19839.92969,168.8387909,2227.399902,3706.512451,847.9500122,1384.150024,1431.156372,1822.550049,7565.600098,634.9500122
3105.083252,7165.5,16560.40039,3986.350098,5104.25,1471.150024,1153.963745,1568.25,448.0499878,2671.283936,713.6500244,1683.133423,686.5499878,1660.099976,19626.0957,169.9524384,2270.25,3687.731689,860.5,1440.599976,1405.214478,1878.449951,7703.799805,632.4500122
3197.574219,7524.5,17148.75,3997.5,5173.600098,1500.400024,1172.710449,1581.400024,468.2999878,2707.46167,719.0499878,1691.459595,687.5999756,1672.199951,19353.21094,169.8071747,2258.149902,3772.569336,864.9500122,1450.25,1433.384155,1921.599976,7832.450195,640.9500122
