,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHREECEM,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
930,409.227356,1788.253052,690.049988,2882.505859,3870.553711,8031.342773,441.853607,382.277252,3017.895996,445.393127,159.598083,1680.561035,2667.4646,1904.867554,116.976852,699.522217,525.990417,1223.050049,,2574.830078,191.568604,2018.055664,1969.352905,431.850006,230.038956,125.604866,1272.25,732.887451,215.105774,1615.599976,1373.649048,580.90802,6923.472656,108.400047,13692.71582,126.891052,181.564941,1346.285645,,18500.992188,258.450012,389.799316,1946.681641,126.949997,340.37738,691.920227,1262.517456,576.104858,4193.279297,242.125946
931,405.518372,1751.161011,693.400024,2893.750732,4007.189697,8129.737305,461.769989,383.871521,3013.769043,445.642487,162.436874,1707.460327,2684.157227,1907.000732,115.789726,726.510986,533.944519,1221.099976,,2504.245361,186.99205,2024.50769,2003.980103,435.299988,226.36911,124.832977,1274.5,735.892334,215.74234,1605.550049,1365.928467,581.754333,6912.818848,106.58429,13950.010742,129.636627,179.129028,1354.378174,,18512.041016,256.049988,392.648163,1955.376709,125.849998,338.622833,698.834717,1264.949097,581.687134,4271.831543,247.343109
932,404.677643,1797.377441,710.299988,2977.777588,4097.382324,8311.985352,462.581024,384.469391,3081.221436,445.143768,166.486298,1710.189941,2709.940918,2033.129761,117.570404,720.248413,530.137207,1220.0,,2530.083008,187.837723,2056.620605,2044.134155,440.600006,228.413071,125.561989,1340.099976,734.032227,218.337509,1604.550049,1366.072388,590.765686,7060.391113,107.764526,14110.735352,129.407822,178.362183,1378.211914,,18108.369141,265.450012,394.416412,1979.302368,139.5,347.103027,695.617493,1267.430298,584.848755,4247.060059,246.299698
933,417.090485,1801.790771,709.549988,2954.378418,4128.161621,8261.314453,468.889343,382.127777,3085.490479,442.999359,171.955139,1725.12854,2707.407471,2011.703857,118.300941,742.068115,531.325439,1229.0,,2546.393799,186.444839,2059.552979,2048.731445,437.799988,229.016968,124.875862,1342.650024,732.458252,218.729248,1615.25,1388.562866,590.765686,7237.200684,109.898033,14420.422852,131.329727,182.737778,1397.802002,,18595.564453,269.649994,394.563721,2005.031006,136.850006,350.514618,705.076843,1290.802856,591.814148,4281.800293,247.343109
934,416.150848,1765.541748,712.75,2988.113525,4024.898926,8004.35791,481.325775,372.761444,3081.411133,452.724091,174.334717,1728.255249,2792.757568,1982.231689,118.25528,751.561401,516.265991,1239.300049,,2573.81958,184.803253,2079.592529,2068.735107,451.149994,231.246735,125.604866,1341.0,620.350708,215.154755,1628.849976,1383.52771,593.255005,7191.561523,109.761848,14599.810547,132.016113,184.99324,1395.630737,,19427.646484,270.5,398.296722,1999.232178,131.75,345.543457,689.18335,1319.435425,589.838135,4235.944824,251.964035
935,391.770294,1752.847168,714.849976,3026.729248,4029.089355,8066.42334,475.017426,359.060638,3125.667725,453.073181,174.334717,1722.498169,2808.605469,2036.04187,117.47908,738.737976,531.155762,1241.599976,,2610.627686,184.156586,2096.199219,2096.172852,455.100006,233.244263,123.932426,1332.599976,635.040833,218.092682,1613.650024,1373.217529,589.321838,7373.920898,109.898033,14563.845703,129.865417,186.075867,1374.165527,,19675.871094,275.450012,398.051117,2017.456665,132.649994,347.200531,697.77832,1338.490967,589.838135,4237.938477,252.759033
936,394.786957,1775.756836,707.700012,3031.705811,4016.917236,8086.461914,462.355713,371.0177,3115.326904,445.692383,171.328934,1750.985718,2807.214355,2086.756348,113.095879,701.410889,542.747375,1236.099976,,2594.364746,180.42569,2096.297607,2098.128906,454.75,231.386124,121.187912,1283.0,620.155518,218.239594,1613.199951,1373.649048,578.567993,7325.506348,109.126335,14255.712891,128.767197,184.136169,1417.638794,,20213.488281,262.5,398.787933,2029.054199,133.5,350.807007,697.538147,1364.195801,590.529785,4297.999023,248.038727
937,394.589142,1781.509155,708.599976,2995.147461,3978.106445,7967.678711,472.358978,373.807648,3099.483887,458.658691,171.871643,1746.121948,2777.058594,2115.469482,112.365349,705.735107,550.022583,1229.0,,2557.364502,180.823654,2107.843506,2055.676514,469.100006,230.131851,121.874039,1272.050049,622.205322,212.853378,1588.599976,1366.695679,575.2323,7404.54541,107.582954,14389.220703,127.714729,183.098663,1412.457397,,20040.023438,281.549988,410.134125,2070.911865,126.849998,353.097656,692.352356,1324.943726,587.466919,4183.410645,251.41748
938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,394.589142,1799.311279,738.450012,3044.05127,4037.968994,8146.328125,471.232513,358.612213,3180.502197,471.824463,175.127899,1741.357422,2784.560303,2187.664307,114.922218,710.506592,552.787048,1242.5,,2599.705566,183.360657,2122.681152,2066.925537,477.399994,235.288223,123.80378,1315.300049,635.089661,229.403748,1575.550049,1401.318726,609.186646,7652.465332,108.853973,14288.519531,130.094208,181.384506,1447.838013,,20249.376953,280.649994,414.505615,2139.034668,172.449997,380.341492,724.811646,1322.561768,587.763367,4104.758789,253.603699
940,393.748444,1809.644775,747.400024,3084.389893,3982.845703,8077.866699,473.215088,366.633453,3121.303711,463.795349,172.205643,1723.738892,2742.23291,2233.512207,121.999275,730.58667,556.182068,1248.349976,,2583.298096,186.245865,2131.721191,2061.447754,471.149994,241.002029,126.205231,1297.199951,644.801636,229.550629,1578.900024,1413.930664,613.916382,7489.581055,109.807243,14549.070313,128.629929,180.39209,1459.730225,,20155.699219,289.899994,422.069733,2195.510742,171.899994,378.197083,724.475586,1306.23584,577.142334,4109.743164,253.156509
941,391.473572,1798.019531,736.349976,3107.789307,4018.314209,8129.787598,474.566833,372.910889,3099.009521,465.640564,173.291031,1742.052368,2765.383789,2236.151611,125.423653,764.185974,564.927551,1230.349976,,2602.255615,186.942291,2137.568115,2085.364014,463.049988,239.376144,125.90506,1313.199951,669.203796,223.283051,1574.5,1412.779785,603.859497,7492.008789,111.123665,14528.852539,129.682373,178.948593,1445.17334,,19813.351563,312.399994,425.753601,2211.932129,177.699997,370.935272,709.686462,1321.172363,589.294739,4130.178711,257.67804
942,385.489716,1755.046387,748.299988,3093.720703,4060.517334,8380.046875,468.078339,371.715179,3100.859375,467.984467,172.915329,1730.240479,2738.954346,2180.396729,123.414673,771.094727,559.704529,1240.050049,,2605.094238,192.762482,2141.498535,2082.13623,462.25,242.767273,122.345749,1379.849976,671.448853,232.684433,1579.900024,1390.097412,587.230835,7550.730469,110.306572,14541.294922,131.924591,178.001312,1437.820923,,19913.498047,313.549988,429.830353,2144.93042,175.050003,389.406525,730.285522,1292.09314,581.489502,4149.666992,256.982422
943,386.726044,1774.471313,742.599976,3074.006348,4103.568359,8701.71582,470.601624,376.647461,3073.631836,467.086792,179.511322,1722.299683,2779.890381,2157.036377,125.149704,779.146606,561.599365,1236.849976,,2543.843994,196.941071,2120.666748,2133.685791,470.5,242.256287,118.957977,1352.300049,692.044189,245.023758,1571.050049,1392.782715,583.895203,7357.815918,109.444099,14398.94043,134.898972,175.700729,1438.561035,,20015.832031,314.299988,430.223328,2138.157227,172.199997,398.812714,738.976624,1289.016479,587.121155,4225.378418,254.994949
944,385.736969,1782.370361,738.049988,3106.78418,4218.10498,8840.789063,466.365997,382.576202,3065.947266,466.63797,176.296814,1674.952881,2797.675781,2112.036621,125.469299,764.036865,562.959717,1239.5,,2564.533447,197.587769,2134.42334,2133.685791,468.350006,244.253799,117.499947,1320.099976,679.452637,240.959625,1553.900024,1380.890259,577.671875,7323.12793,109.489494,14240.353516,133.938019,176.28714,1428.34668,,19739.933594,319.200012,422.315338,2145.856201,172.0,393.74411,742.57782,1274.129517,598.384399,4134.365234,256.883087
945,386.726044,1786.096313,747.25,3108.698242,4178.545898,8767.928711,472.133636,370.120911,3062.247314,479.604279,177.340485,1692.720337,2844.375,2143.626953,124.830078,768.659302,557.931152,1256.650024,,2577.380127,200.472977,2141.596924,2172.12793,480.700012,242.813736,116.299225,1343.0,695.265259,243.114105,1571.050049,1393.598145,577.323303,7245.97168,109.534889,14239.819336,132.382202,176.016495,1416.109009,,19711.759766,317.549988,420.350616,2132.845703,174.5,394.231476,741.281372,1147.391357,599.322937,4122.651855,255.243393
946,386.182068,1815.258423,734.75,3125.494141,4216.159668,8827.946289,462.490936,370.41983,3058.405518,470.627594,177.423965,1705.276733,2852.671631,2125.609375,120.629524,773.231934,557.979736,1263.699951,,2560.539795,204.154129,2101.112549,2201.864258,478.549988,246.994568,116.513649,1381.900024,702.878723,247.423065,1584.0,1376.334595,577.870972,7222.185547,108.536217,14299.697266,130.002701,175.204514,1439.498779,,19950.429688,318.149994,432.826569,2129.776123,171.5,392.915558,739.168701,1158.407715,570.769714,4174.239258,258.025848
947,381.929047,1783.363892,725.5,3106.066406,4149.912109,8813.90332,453.073456,367.829132,2995.980713,461.301819,174.710434,1687.360352,2804.034912,2151.971191,116.018028,769.404846,558.781433,1255.599976,,2547.163818,202.81102,2050.162842,2184.452881,489.450012,242.024017,114.969849,1422.800049,691.214539,244.827896,1600.25,1364.777588,577.522461,7136.35791,106.58429,14066.458984,126.57074,172.903946,1426.57019,,19895.876953,316.0,414.652954,2075.784668,169.050003,387.895691,740.753174,1148.036499,549.181763,4134.21582,254.796204
948,383.659912,1762.597656,733.700012,3098.218994,4159.489258,8898.305664,466.456116,370.170715,2959.503662,453.671631,175.211395,1697.881958,2797.725586,2120.941162,119.031479,762.545776,556.765076,1264.75,,2496.209717,199.129852,2045.200684,2185.773438,496.799988,241.048508,116.299225,1445.050049,687.554199,246.688583,1616.900024,1359.022949,572.543823,7073.671387,107.355988,13713.760742,127.302895,172.994171,1409.102051,,19694.837891,318.25,414.014435,2047.522461,172.0,391.307281,739.840942,1146.994385,542.265747,4124.047363,254.845886
949,366.746826,1759.120117,711.200012,3068.216309,4135.04541,8973.313477,459.697235,367.281097,3101.997803,446.739624,173.040558,1660.113647,2745.462158,2118.490479,113.095879,735.159363,553.194031,1257.550049,,2491.494873,192.165543,2054.683105,2159.264893,485.75,235.845673,114.798317,1414.199951,674.816223,243.60376,1605.800049,1336.005005,572.245117,7090.817871,107.401382,13835.069336,126.479218,170.738708,1453.019287,,19655.416016,306.799988,404.731171,2123.197266,170.600006,387.846954,727.020447,1150.319214,534.806335,4102.665039,251.516846
950,365.06543,1760.511108,715.900024,3094.343018,4200.894531,9056.766602,463.797638,361.202942,3065.046143,450.23056,168.949371,1644.232178,2716.548584,2138.924072,111.223892,729.59259,557.664063,1273.900024,,2493.948486,187.539246,2033.114258,2178.192627,498.649994,235.89212,117.3713,1375.099976,688.432617,240.665817,1597.599976,1323.968384,575.979126,7182.54248,107.628357,13833.22168,124.648842,169.610977,1443.59436,,19581.847656,306.0,402.962921,2140.935059,167.050003,382.047272,728.26886,1160.293335,529.125305,3990.817627,251.169022
951,362.296021,1749.432373,716.900024,3077.164551,4177.99707,9052.769531,456.497986,391.643616,3031.604736,462.049866,167.947449,1734.756714,2713.319336,2115.697754,113.506805,750.666748,554.99176,1277.900024,,2447.325195,186.79306,2021.961304,2175.502686,499.850006,232.87262,112.954323,1359.0,687.066162,239.686508,1622.75,1321.282959,580.559448,7083.483887,106.538902,13895.626953,124.053978,169.295212,1451.588257,,19443.724609,321.899994,407.727325,2119.153076,168.550003,384.532837,722.122742,1149.723633,523.938293,4064.584961,250.970276
952,361.653137,1727.871338,722.950012,3021.226318,4145.37207,9099.143555,470.196075,407.73584,2979.758057,459.406738,167.237762,1723.09375,2719.479736,2130.912598,113.963394,764.931519,554.408752,1262.050049,,2408.544189,192.613251,2020.487305,2187.485107,498.350006,232.96553,113.68335,1374.400024,688.335083,244.436172,1627.199951,1308.671143,571.24939,7035.168457,106.629684,13691.500977,122.5439,172.001755,1440.09082,,19779.753906,325.100006,417.059723,2097.858887,170.100006,399.689972,721.978638,1150.071045,542.414001,4113.381348,247.889664
953,360.070618,1710.334351,747.799988,3025.197998,4126.266113,9147.666016,467.67276,437.777954,2960.262695,470.876953,166.65332,1719.867798,2725.441162,2157.696045,114.237335,781.482727,551.274963,1271.900024,,2375.874268,191.369629,2002.357788,2163.813477,493.5,231.618378,114.06929,1392.75,695.802063,242.771332,1623.800049,1309.869995,558.255188,6982.640625,106.538902,13722.167969,121.949036,176.33226,1489.978882,,19916.632813,330.399994,418.385895,2055.172607,167.75,391.59967,732.878479,1154.437866,544.636963,4087.263672,248.833725
954,362.691681,1712.470459,748.75,3026.48999,4129.05957,9074.157227,490.788269,435.73526,2956.420654,481.349762,169.533829,1750.53894,2820.47876,2132.142822,113.689438,784.961914,550.37616,1273.349976,,2377.365723,189.777771,1991.303345,2152.906494,495.0,232.919083,112.268188,1469.300049,695.948547,243.554794,1599.449951,1324.304199,558.05603,7088.983887,106.266541,13830.597656,122.360863,176.918686,1527.382446,,20198.505859,328.799988,442.060699,2054.928955,167.399994,388.62674,740.801208,1154.090454,546.217773,4101.119629,247.343109
955,368.032654,1709.340698,737.400024,3051.324951,4114.193848,9050.020508,463.301971,424.774628,2915.009766,484.242249,164.148499,1734.111572,2860.819092,2178.258545,111.360863,774.325439,552.222351,1283.349976,,2351.335693,187.638733,2013.068481,2162.101807,498.25,228.273712,110.552864,1446.150024,696.192566,240.176163,1595.25,1335.717285,549.442932,6956.475586,104.677765,13782.774414,120.02713,177.099121,1517.464111,,20203.234375,331.350006,439.260986,2064.236084,164.149994,375.370361,734.799194,1139.600464,538.264343,4064.435547,246.001572
956,367.38974,1671.981323,732.099976,3016.87207,4068.947754,9034.229492,459.066376,419.144867,2867.574707,477.609467,166.152344,1720.512939,2852.870361,2257.49292,111.726128,788.490845,541.606567,1264.75,,2349.55542,189.280319,1993.121094,2188.463379,496.799988,230.085403,111.324776,1446.150024,676.622009,246.052048,1569.099976,1322.242188,543.667725,6997.506836,106.947449,13775.047852,122.498154,179.309479,1526.247559,,20206.220703,329.299988,444.123688,2019.015991,162.350006,389.89389,724.283508,1127.045776,527.099915,4068.323242,241.579391
957,370.604218,1699.752441,754.75,3058.311035,4132.202637,9169.853516,457.263977,449.784821,2884.604004,482.247406,167.571732,1750.985718,2901.953857,2307.904785,111.497833,818.014526,546.465027,1271.099976,,2385.545166,198.234451,2026.57959,2244.463867,497.799988,230.178314,112.225327,1496.849976,681.404785,254.767914,1603.650024,1324.352051,545.460022,7171.591309,107.21981,14081.525391,119.844093,179.174149,1541.100464,,20487.0,336.100006,450.852844,2028.566895,166.100006,408.901215,733.262573,1154.834717,537.967957,4100.521973,241.480026
958,366.351227,1699.355225,752.25,3041.562988,4088.951904,9116.183594,447.576172,430.803009,2898.502686,477.310242,165.108658,1771.036011,2946.864746,2262.701904,114.146027,786.353577,538.351257,1275.050049,,2400.557373,197.687256,2022.600098,2254.343018,510.700012,231.479004,110.895943,1515.900024,674.084167,248.010666,1604.400024,1307.232422,536.299316,7061.481445,105.903397,14118.075195,119.203461,175.384949,1539.817505,,20945.027344,335.5,442.797516,1994.603149,163.399994,413.433716,733.310547,1157.315918,535.201538,4099.923828,236.064117
959,368.873352,1704.372681,752.900024,3074.006348,4108.90625,9223.274414,455.912231,431.799438,2932.513428,466.787567,167.82222,1797.935303,2952.975342,2284.127686,113.643776,783.421082,548.165466,1278.400024,,2428.127197,201.965332,2056.893799,2285.30249,505.5,229.435043,112.439743,1526.349976,679.111023,247.716873,1617.900024,1280.857544,537.643555,7229.371094,105.086304,14155.303711,121.39991,176.016495,1549.291748,,21241.783203,343.549988,450.656311,2002.058716,165.899994,410.704468,737.103943,1158.358154,545.229797,4221.34082,238.548477
960,368.527191,1703.627563,750.599976,3059.028564,4092.643066,9234.916992,459.607086,435.087616,2939.296387,467.136658,171.871643,1779.721313,2957.694824,2291.067627,114.876564,795.399597,550.303284,1265.300049,,2373.323975,203.059738,2050.899658,2259.332031,519.150024,229.202789,113.68335,1568.25,685.065125,258.489288,1615.0,1294.668457,539.63501,7196.516602,104.904732,14249.442383,121.857506,176.963776,1559.604858,,21089.921875,349.299988,449.281067,2024.522339,164.800003,421.182892,735.85553,1160.69043,572.943298,4281.202637,238.300034
961,377.873871,1695.231567,739.049988,3039.505615,4064.857178,9105.140625,461.003906,440.866882,2900.82666,465.490967,171.370682,1772.971558,2895.197754,2270.212402,115.104858,782.377319,547.873962,1274.949951,,2341.808594,199.129852,1999.950439,2247.104736,512.599976,228.924057,112.697021,1569.099976,679.696655,256.138916,1615.199951,1276.110229,528.283691,7181.254395,105.631027,14049.59668,120.576248,174.392563,1530.83667,,20901.923828,341.850006,441.913391,2001.0354,161.5,416.699097,731.245911,1150.964111,566.373047,4245.714355,236.213165
962,373.62088,1727.126221,744.299988,3023.475342,3941.390869,8943.28125,450.640228,456.959076,2912.211426,462.797943,171.871643,1771.8302,2853.317383,2154.297852,115.607094,802.457397,546.732178,1265.75,,2316.211182,199.77655,2007.713135,2256.250732,510.899994,227.576904,110.338448,1576.0,676.133972,262.749298,1633.0,1278.795532,531.868347,7075.703613,104.677765,14150.393555,117.235809,172.678421,1565.723755,,20823.726563,338.5,432.237152,1969.654175,161.050003,410.217102,718.761597,1145.108765,563.409058,4262.810059,237.107544
963,357.993591,1725.337646,733.400024,3119.65625,3955.45874,9084.651367,445.638641,457.457275,2891.908936,463.047302,171.662933,1781.855347,2840.052979,2120.529297,112.82193,777.655518,546.36792,1255.400024,,2331.079102,195.001022,1993.219238,2269.064697,509.350006,226.740738,110.209808,1544.699951,681.648804,251.927902,1646.75,1259.469971,520.666443,7075.158203,103.996864,13951.956055,116.823967,170.874039,1558.223267,,20428.566406,336.25,425.950073,1998.842529,158.199997,389.552734,716.648865,1149.425903,562.66803,4198.463379,235.318802
964,363.829102,1709.291138,739.849976,3111.425781,3981.698486,9025.185547,451.676636,459.749054,2892.810303,468.782379,169.283356,1795.999878,2859.428223,2124.026855,112.547981,780.737183,546.829468,1251.650024,,2347.053223,200.075027,2012.42981,2271.705811,529.25,225.904556,108.794662,1544.300049,691.897766,254.42514,1651.25,1232.519775,523.305054,7013.017578,104.223824,13906.026367,119.020432,169.971848,1532.366333,,20344.695313,341.850006,435.871887,2025.642822,169.399994,398.958923,728.700989,1165.801636,563.409058,4183.958496,240.685028
965,364.373077,1704.869507,729.25,3103.721924,3981.698486,8960.47168,443.250488,445.749329,2924.733887,460.404144,163.981491,1788.158325,2853.218018,2124.924805,110.67598,764.732727,545.031799,1245.599976,,2306.251709,197.538025,2002.06311,2276.743408,528.099976,229.435043,108.022758,1509.75,697.754272,246.247894,1649.300049,1248.920044,522.508484,6950.331543,103.588318,13889.891602,117.967957,168.979446,1530.540527,,20300.644531,336.200012,428.995392,2067.35498,166.100006,389.698944,734.559021,1175.329224,561.729431,4147.872559,242.175629
966,362.147675,1705.664551,717.599976,3068.312012,3942.588135,8848.133789,440.231506,443.25827,2912.116455,454.270111,160.307785,1770.639038,2872.295166,2075.609131,106.977654,763.44043,544.44873,1246.050049,,2273.148682,196.941071,1990.861084,2215.216064,524.799988,226.090393,106.69339,1465.849976,697.998291,248.843079,1674.300049,1237.986572,508.02066,6825.306152,102.271896,13769.991211,115.817261,168.3479,1534.537598,,20213.189453,320.0,421.0383,2069.596191,161.5,393.061768,727.452576,1163.171631,554.96167,4144.782227,239.492538
967,369.516235,1715.302246,732.0,3086.926025,3935.803955,8923.992188,450.279755,444.2547,2901.490967,446.739624,160.015549,1792.922852,2890.130127,2083.263916,106.110146,761.750549,536.432068,1242.949951,,2291.961426,197.836502,1973.271973,2260.945557,526.5,224.325134,107.636818,1450.0,700.096863,253.494812,1659.25,1223.792114,511.455933,6932.392578,102.317291,13834.34082,115.58847,169.565872,1552.005737,,20229.566406,316.700012,419.466492,2008.052124,160.5,396.424622,720.586121,1169.176025,556.789429,4138.402832,238.896271
968,362.889465,1702.186768,715.700012,3093.577393,3977.70752,8922.193359,438.24884,445.400574,2902.392334,451.876282,156.300079,1800.218384,2878.952148,2109.263428,101.407326,765.62738,529.04718,1249.5,,2242.162354,198.08522,1990.173096,2245.050293,528.700012,218.89006,105.106705,1411.599976,697.461426,245.807205,1662.400024,1226.669434,503.589661,6901.569824,99.866035,13750.618164,114.581757,164.874496,1541.495239,,20015.982422,313.399994,420.105042,1961.66272,159.699997,391.89209,715.400452,1170.416626,551.059021,4025.956787,236.660355
969,365.658875,1727.076416,716.549988,3128.173584,4027.542969,9074.007813,434.959534,441.165771,2884.983643,448.784332,156.258331,1808.307983,2869.314453,2137.302002,107.114632,762.844055,528.415405,1248.75,,2209.73291,195.597961,1975.53186,2270.971924,533.549988,220.748215,107.679703,1420.650024,703.80603,244.778931,1686.550049,1212.570801,505.581116,6930.856445,102.589653,13725.540039,117.144287,163.972305,1541.939453,,19879.599609,312.799988,422.217102,1989.973877,161.800003,395.30365,727.884766,1170.664673,554.319397,3988.574707,238.548477
970,368.428253,1739.446899,722.099976,3121.283203,4047.846191,9164.107422,443.1604,437.080444,2915.863525,459.85556,158.763153,1815.603516,2887.050049,2178.154541,108.621353,769.603638,521.176208,1263.599976,,2246.059814,200.423233,1972.48584,2267.842041,535.349976,221.630829,109.866745,1444.150024,685.309143,250.312057,1715.599976,1227.340698,509.713379,6937.397461,103.906067,13812.337891,115.222389,166.678848,1547.66333,,19995.476563,321.850006,426.490356,1969.508057,173.350006,408.121429,726.444275,1179.051025,563.112671,3979.553467,237.952225
971,372.82962,1732.789673,752.0,3093.959961,4062.612305,9205.133789,447.66629,426.269257,2897.696045,460.055054,163.856262,1828.358398,2803.438721,2186.210938,109.397552,777.655518,527.783875,1263.849976,,2250.005127,207.188583,1971.355713,2303.105225,537.049988,224.464508,109.995392,1485.400024,694.289185,252.270676,1692.75,1251.893311,513.995056,7150.629883,104.995522,13955.435547,115.7715,167.53595,1562.170898,,20292.033203,332.549988,431.500366,2018.577515,176.699997,417.576355,731.629944,1177.215088,558.222046,4069.769043,242.324707
972,364.323639,1720.369629,747.25,3081.997314,4030.186768,9282.889648,443.385651,420.340576,2894.375732,457.062836,160.808746,1846.870239,2798.321777,2148.136719,110.67598,758.569519,536.577942,1257.349976,,2221.424561,205.596725,1940.452026,2323.4021,539.25,220.097839,108.194305,1493.400024,696.924622,247.86377,1703.949951,1249.687256,506.676422,7076.396973,104.360008,13809.117188,114.94783,168.663666,1546.084351,,20210.652344,331.850006,427.472717,2072.666016,174.949997,410.363312,742.625854,1156.869385,556.937622,4048.48584,241.629074
973,367.191925,1734.230591,745.650024,3061.612793,4126.266113,9356.499023,447.035461,438.375824,2914.345703,462.748077,163.814514,1831.733276,2808.803955,2153.489258,109.397552,764.235657,541.970825,1271.099976,,2218.056641,212.610794,1927.28479,2377.054932,541.150024,223.953522,107.765472,1492.75,712.249146,253.592758,1713.300049,1264.025635,503.68924,7131.005859,104.904732,13806.675781,114.673279,169.656082,1542.235352,,20503.027344,332.899994,421.480316,2109.894775,180.199997,428.298431,746.515198,1148.631958,557.332825,4106.602539,243.219086
974,370.406403,1767.068848,741.849976,3075.537354,4109.903809,9357.348633,440.907379,436.731689,2940.197754,466.588074,165.108658,1824.239136,2855.056152,2156.554932,107.160286,749.722412,548.724243,1292.349976,,2224.792969,212.56105,1895.054565,2391.776123,541.400024,227.762711,108.108543,1500.800049,714.93335,258.929962,1724.349976,1265.368408,520.41748,7176.100098,103.633713,13847.610352,114.490234,168.889221,1555.213135,,20247.136719,326.950012,431.991577,2112.623291,174.800003,433.513275,755.44635,1150.368652,559.457031,4052.622803,246.746872
975,365.609406,1791.561157,742.549988,3080.083252,4082.466797,9265.549805,441.538269,447.841827,2953.052734,466.388611,164.398956,1815.45459,2851.181152,2225.143555,107.479897,738.539185,553.388367,1288.800049,,2274.591797,215.197556,1917.212891,2359.251953,540.200012,227.01947,109.266373,1489.900024,713.371582,259.370697,1729.5,1258.079468,533.113037,7176.100098,103.542931,13939.629883,115.039345,168.167465,1588.866699,,20225.134766,328.149994,425.950073,2172.36499,179.149994,435.462738,751.700989,1150.319214,555.999023,4025.159668,247.641235
976,368.230438,1787.73584,739.849976,3066.062988,4126.116699,9274.844727,439.600647,452.176239,2962.065186,464.543396,167.655212,1804.536133,2845.020996,2204.704834,109.169258,741.173401,553.7771,1296.699951,,2302.97998,214.401627,1909.351685,2351.622559,546.099976,224.046417,109.266373,1487.949951,714.054871,259.223785,1692.699951,1257.887573,528.333496,7196.764648,104.133034,14498.613281,114.535995,167.89682,1578.158691,,20460.669922,337.850006,422.708282,2166.370605,175.949997,449.352722,752.277161,1192.846436,571.214294,4107.5,250.224976
977,362.889465,1795.982666,743.150024,3081.135986,4150.460449,9298.831055,444.286835,453.172668,2933.177246,466.63797,164.691208,1794.709351,2889.782471,2200.23999,110.128082,737.942688,554.797424,1302.400024,,2328.865967,214.053406,1916.524902,2369.767334,541.299988,221.955994,108.451599,1496.300049,718.398438,258.244476,1704.900024,1257.599731,523.653625,7295.27832,104.042252,14180.74707,114.0784,167.62616,1550.821411,,20207.167969,332.399994,420.841797,2174.947266,176.050003,450.473633,745.170715,1199.992188,570.720337,4069.071045,252.262161
978,364.570892,1791.908936,740.650024,3088.074463,4130.007324,9289.636719,430.588776,455.514252,2932.46582,477.459869,166.110596,1803.444336,2877.412109,2169.730957,109.351891,734.115601,544.691589,1289.150024,,2340.942627,215.147812,1912.59436,2360.083496,541.099976,221.816635,109.266373,1521.849976,715.860657,261.231354,1711.550049,1247.769287,525.246765,7262.473145,104.586975,14232.953125,115.313904,168.844131,1526.198242,,20177.951172,331.450012,422.217102,2159.256836,175.5,451.302185,741.425354,1195.029785,562.322266,4084.472656,250.67215
979,359.674988,1798.019531,736.5,3091.232666,4177.498535,9344.855469,430.048065,445.948608,2905.190918,472.921631,164.732956,1802.550903,2847.256592,2187.297363,107.845169,732.375977,544.643127,1270.449951,,2346.716309,213.904175,1911.169556,2361.404053,538.75,220.004944,107.293755,1515.400024,711.517029,263.581726,1694.25,1226.957153,526.093079,7176.348145,105.676422,14245.880859,117.144287,166.769089,1495.55481,,20242.804688,329.850006,414.702057,2145.953613,174.600006,456.078369,739.840942,1183.51709,562.618652,4049.981201,248.73436
980,359.724457,1800.65271,760.150024,3102.621094,4242.897949,9437.853516,442.439423,453.471588,2886.027344,479.853638,169.909561,1816.596191,2879.051758,2204.823975,108.256088,735.358154,551.493652,1275.0,,2350.373291,214.351883,1916.033691,2390.798096,549.400024,220.097839,109.180611,1524.900024,719.325745,263.336884,1685.599976,1246.426514,527.885437,7279.420898,106.084961,14309.211914,117.510361,170.558273,1522.151855,,20413.681641,337.25,418.484161,2142.591553,176.149994,457.637939,749.252136,1182.474976,573.289124,4042.85376,246.001572
981,361.94986,1790.766357,754.099976,3112.191406,4233.569336,9433.90625,444.331909,458.852264,2891.008057,478.706635,171.829895,1835.505005,2870.357666,2260.598389,108.575699,732.375977,553.194031,1282.150024,,2385.593506,216.839142,1903.603271,2385.026855,543.950012,221.305634,108.580238,1531.400024,715.37262,265.491394,1690.400024,1249.015991,534.606628,7350.134766,105.812607,14492.416992,117.098526,171.686005,1523.977661,,20404.970703,334.399994,422.560944,2127.680664,183.699997,462.75531,751.652954,1184.75769,582.279907,4039.215088,247.392807
