,Returns,Semi Deviation,Sortino Ratio,ADANIPORTS Weight,ASIANPAINT Weight,BAJFINANCE Weight,BAJAJFINSV Weight,BRITANNIA Weight,DIVISLAB Weight,GRASIM Weight,HCLTECH Weight,HDFCBANK Weight,HINDALCO Weight,HINDUNILVR Weight,ICICIBANK Weight,INFY Weight,JSWSTEEL Weight,KOTAKBANK Weight,LT Weight,NESTLEIND Weight,POWERGRID Weight,RELIANCE Weight,TCS Weight,TATACONSUM Weight,TATASTEEL Weight,TECHM Weight,TITAN Weight,ULTRACEMCO Weight,WIPRO Weight
0,26.0,11.180339887498949,2.0053057622218113,1.2296652780031936,2.6245165593448307,5.3078450745247805,3.5394573010256827,3.9580886996149025,5.308739732082808,5.057127744592658,5.54135249573255,2.3348966524548183,2.1826600363701694,4.499530946644837,1.40242958290407,5.826865865943797,3.719018166523026,1.8218475948613904,4.619832225695277,4.553038194710837,2.213610862123266,3.4668421815034254,5.934843813100754,2.5332687198417876,2.5896496111395684,2.1627672146319323,6.028055133737696,6.190989968039871,5.353060344852064
1,26.0,11.180339887498949,2.0053057622218113,1.5277654306084947,3.0254321861183295,5.415067629681552,3.9261899362308803,3.2256544183004414,4.7542290580131,4.143921218401727,5.42901148106262,2.361240901990092,1.8353294163741725,3.898567911064542,1.6188495256122082,6.228212895151949,3.789672417183824,1.8396124287574331,5.779287436461463,5.029733758910498,2.5703702368342243,4.335525470118066,7.110199727422048,2.729523037732909,1.94246484872332,1.8263268824082963,5.272135480227206,5.545002538547363,4.840673728063263
2,26.200000000000003,11.180339887498949,2.02319430604181,2.6164246453778635,2.5665583584987757,4.306350329540037,2.522087247201744,2.7421084724598677,6.952241088132824,5.391471100211058,4.004264659022414,2.6256112683330493,4.790976775957515,2.69329508092483,1.6521560026879303,5.348323504490747,2.3225387203049443,2.1274660361158877,2.8654829895476635,4.938978623021619,2.554713839596638,5.457471833478775,7.387640082540934,3.9021520075690597,2.7255292818283654,3.170645263959778,4.774785407406993,4.734200191375685,4.826527190415007
3,26.400000000000002,11.180339887498949,2.0410828498618083,2.4911209061410275,2.5824548145221704,4.76657590129383,2.5335794385992645,2.589705674267515,6.9878557612484915,5.166392422409051,4.296031737308754,2.4584771884332666,4.927986323334895,2.727332755962912,1.5949926775904824,5.586354718347108,2.657220272694401,2.1008871987872486,2.6581550378614227,5.04799218421774,2.2877481502735675,5.363189889474911,7.424591535692142,3.808786395074442,2.5396955893321858,2.962229631975047,5.066363057349945,4.53941401939976,4.834866718408429
4,26.6,11.180339887498949,2.0589713936818064,2.417870854325363,2.591747563760868,5.035614536399055,2.540297543106528,2.500614056312347,7.008675384565478,5.034815943430748,4.4665929171486045,2.360773958766011,5.008079355719706,2.747230497845233,1.5615761446853509,5.725502990018146,2.8528683930424976,2.085349743772893,2.536955277213033,5.111719324803171,2.1316853647970833,5.308074556719267,7.446192613796239,3.754206731333477,2.4310609413372606,2.840394035247794,5.236813501181013,4.42554593152695,4.839741839145901
5,27.200000000000003,11.627553482998906,2.03138175494404,1.7443182705629376,5.803803548119869,7.490055383253981,2.5387907674084205,4.683640781838178,4.879883814528778,3.306509927929807,2.650938565449805,3.2265059586961806,4.892153936470801,2.1269870213213773,2.9861989728708673,3.8823897861864585,1.6844950030302175,1.5245254669869925,2.8836132796693597,3.718561168828036,5.78363397362805,3.801404082743313,4.804831159419757,7.178775970823106,6.839174281265514,1.8894778593924757,2.925405457104493,3.1823468536422066,3.5715787088290227
6,27.200000000000003,11.627553482998906,2.03138175494404,1.6020469400168607,5.768401604615887,7.4850550940265075,2.4875688700445733,4.955735288282598,5.08454158356217,3.2983319163662586,2.5323030374381292,3.0923932685918993,4.65346591057279,2.022103027910764,3.100610973641476,3.846902846170837,1.6701734171717841,1.5826322604975545,2.8422859369666127,3.6572883077667435,6.236655943012086,3.76487947906052,4.716434230814299,7.2949034345278925,7.206954383627812,1.8866442398165657,2.742108224139199,2.9929993463272133,3.476580435030949
7,27.200000000000003,11.627553482998906,2.03138175494404,1.511564977823319,5.7458866165194795,7.481875001599595,2.454992680850532,5.128782414155939,5.214700178756422,3.2931308506963806,2.456853013043462,3.0071000523893585,4.501664694878387,1.9553987278240141,3.17337491201528,3.8243338018487427,1.661065150697994,1.6195871176246408,2.816002503434104,3.618319889626856,6.524769623746768,3.741650499638766,4.6602154021760605,7.3687583759292155,7.4408557971434846,1.8848421096308556,2.6255345389161238,2.872577797357669,3.4161632716765573
8,27.200000000000003,11.627553482998906,2.03138175494404,1.4495470680164722,5.730454452282385,7.479695310968128,2.4326643944793163,5.247391922444352,5.303913142552193,3.2895659498720127,2.405138254716007,2.948638599284812,4.397617502761048,1.9096784409710368,3.2232485802896798,3.8088645865348596,1.6548221865206703,1.644916619115006,2.7979873811852434,3.5916102584149927,6.722247749029924,3.725728953335403,4.621682039731121,7.419379836644442,7.601175892060081,1.8836068982737166,2.545632908571811,2.7900387743110726,3.374752297634201
9,27.200000000000003,11.627553482998906,2.03138175494404,1.4048442211059935,5.719330864313414,7.478124178098381,2.4165700441451237,5.332886301530291,5.368218332382247,3.286996349956455,2.367861975464987,2.9064992657207496,4.322619720424097,1.8767230093826903,3.2591977918106454,3.7977142919480964,1.6503222239654072,1.663174261640674,2.785001983024091,3.5723578108749536,6.8645910564744215,3.7142526161096896,4.593906982369678,7.455868061026487,7.716735488990241,1.8827165512050683,2.4880393785688835,2.7305441972947877,3.344903042172436
10,27.200000000000003,11.627553482998906,2.03138175494404,1.3714525261768171,5.711021875476046,7.476950588649259,2.404548043901629,5.396748055800976,5.41625239351191,3.285076935368786,2.34001770533746,2.8750224388934154,4.266598611227733,1.852106283739665,3.286050781877618,3.789385354062836,1.6469608859920344,1.6768121767059934,2.7753022774371194,3.5579768060994783,6.97091726668012,3.705680134086055,4.573159841949046,7.483123677643311,7.803055065337534,1.882051488468529,2.4450187273874637,2.6861035206272246,3.3226065375619287
11,27.200000000000003,11.627553482998906,2.03138175494404,1.345849695916109,5.704651020947923,7.476050747789867,2.395330265879843,5.445713574269305,5.453082147630223,3.283605238709115,2.3186683212070522,2.850887819308658,4.223644848239266,1.8332315950019544,3.3066401094974176,3.782999203752689,1.64438360545076,1.687268945230859,2.7678651013294435,3.546950279143423,7.052442086487402,3.6991072481445175,4.557252128497807,7.5040217161337655,7.869239949515575,1.881541556630913,2.412032967537921,2.6520289669454207,3.3055108608027615
12,27.200000000000003,11.627553482998906,2.03138175494404,1.325830972375913,5.699669682001617,7.4753471667712486,2.3881229318470805,5.483999465603912,5.481879146174536,3.282454526531399,2.3019753456919196,2.832017082273131,4.190059518120631,1.8184735713030138,3.322738800669535,3.778005905111751,1.6423684428255374,1.695445039673994,2.7620500109311057,3.538328693463478,7.1161859309283395,3.6939679418574767,4.544813967775172,7.520361786774894,7.9209895758423725,1.8811428435051518,2.3862415686782135,2.6253862456929014,3.2921438375756638
13,27.200000000000003,11.627553482998906,2.03138175494404,1.3099441850113251,5.695716509239528,7.474788807392635,2.382403217350092,5.514383011961167,5.504732341169373,3.2815413254649823,2.2887278600588488,2.8170413328905837,4.163406320323434,1.806761656507056,3.3355146643746334,3.774043241178799,1.6407692169774106,1.7019335589659488,2.75743517600026,3.531486633920178,7.166772817769607,3.6898894067790655,4.534943087935592,7.533329208362825,7.962057894109514,1.880826426195341,2.365773606837554,2.6042426774477603,3.2815358157764716
14,27.200000000000003,11.627553482998906,2.03138175494404,1.297192648958117,5.692543493585483,7.474340640020364,2.377812286285894,5.538770377254572,5.5230754670147695,3.280808344274072,2.27809476056631,2.8050210418277715,4.142013120751706,1.7973610835437859,3.3457692163433714,3.7708626074327714,1.6394855977288108,1.7071415714976539,2.75373107694928,3.525994852168315,7.207376402155326,3.686615769013098,4.527020222395651,7.543737514340674,7.995021395729449,1.8805724537186332,2.3493449893104743,2.5872717841775223,3.273021282956127
