,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,BRITANNIA,CIPLA,DIVISLAB,DRREDDY,GAIL,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
946,391.0,1785.9,742.6,3212.05,4113.0,522.2,378.0,3239.85,468.3,1735.1499999999999,2797.8,137.05,783.8,1155.9,1236.85,2643.5,197.95,2158.15,2181.3,470.5,260.75,138.7,1352.3,709.0,250.2,1571.05,1452.1999999999998,586.4,120.55,147.4,194.74999999999997,1457.65,314.3,437.94999999999993,2193.95,172.2,409.15,769.5,1298.8,594.25,4238.7,256.6
947,390.0,1793.85,738.05,3246.3,4227.8,517.5,383.95,3231.75,467.85,1687.45,2815.7,137.4,768.6,1158.7,1239.5,2665.0,198.6,2172.15,2181.3,468.35,262.9,137.0,1320.0999999999997,696.1,246.04999999999998,1553.9000000000003,1439.8,580.15,120.6,146.35,195.40000000000003,1447.3,319.2,429.9,2201.85,172.0,403.95,773.2499999999999,1283.8,605.65,4147.4,258.5
948,391.0,1797.6,747.25,3248.3,4188.15,523.9,371.45,3227.85,480.85,1705.35,2862.7,136.7,773.25,1148.35,1256.65,2678.35,201.5,2179.45,2220.6,480.69999999999993,261.35,135.6,1343.0,712.3,248.25,1571.05,1453.05,579.8,120.64999999999999,144.65,195.1,1434.9,317.55,427.9,2188.5,174.5,404.45,771.9,1156.1,606.6,4135.65,256.85
949,390.45,1826.95,734.7500000000001,3265.85,4225.85,513.2,371.75,3223.8,471.85,1718.0000000000002,2871.05,132.1,777.85,1148.45,1263.7,2660.85,205.2,2138.25,2251.0,478.55,265.85,135.85,1381.9,720.1,252.65,1584.0,1435.05,580.35,119.55000000000001,142.05,194.2,1458.6,318.15,440.6,2185.35,171.5,403.1,769.7,1167.2,577.7,4187.4,259.65
950,386.15,1794.85,725.5,3245.55,4159.45,502.75000000000006,369.15,3158.0,462.5,1699.95,2822.1,127.05,774.0,1150.1,1255.6,2646.95,203.85,2086.4,2233.2,489.45,260.5,134.05,1422.7999999999997,708.15,250.00000000000003,1600.25,1423.0,580.0,117.40000000000002,138.3,191.65,1445.5,316.0,422.09999999999997,2129.95,169.05,397.95,771.35,1156.75,555.85,4147.25,256.4
951,387.9,1773.95,733.7,3237.35,4169.05,517.6,371.5,3119.55,454.85,1710.5499999999997,2815.75,130.35,767.1,1145.95,1264.75,2594.0,200.15,2081.35,2234.55,496.8,259.45,135.6,1445.0499999999997,704.4,251.9,1616.9,1417.0,575.0,118.25,139.1,191.75,1427.8,318.25,421.45,2100.95,172.0,401.45000000000005,770.4,1155.7,548.85,4137.05,256.45
952,370.8,1770.45,711.2,3206.0,4144.55,510.1,368.6,3269.75,447.9,1672.5,2763.15,123.85,739.55,1138.6,1257.55,2589.1,193.15,2091.0,2207.45,485.75,253.85,133.85,1414.2,691.35,248.75,1605.8,1393.0,574.7,118.3,138.2,189.25,1472.3,306.8,412.0,2178.6,170.6,397.9,757.05,1159.05,541.3,4115.6,253.1
953,369.1,1771.85,715.9,3233.3,4210.55,514.65,362.50000000000006,3230.8,451.4,1656.4999999999998,2734.05,121.8,733.95,1147.8,1273.9,2591.65,188.5,2069.05,2226.8,498.65,253.89999999999998,136.85,1375.0999999999997,705.3,245.75,1597.6,1380.45,578.45,118.55,136.2,188.0,1462.75,306.0,410.2,2196.8,167.05,391.95,758.35,1169.1,535.55,4003.4,252.75000000000003
954,366.3,1760.7,716.9,3215.35,4187.6,506.55,393.05,3195.5499999999997,463.25,1747.7,2730.8,124.3,755.15,1142.3,1277.9,2543.2,187.75,2057.7,2224.05,499.8500000000001,250.65,131.7,1358.9999999999998,703.9,244.75,1622.75,1377.65,583.05,117.34999999999998,135.55,187.65,1470.85,321.9,415.05,2174.45,168.55,394.5,751.95,1158.45,530.3,4077.4,252.54999999999998
955,365.65,1739.0,722.95,3156.9,4154.9,521.75,409.2,3140.9,460.6,1735.9500000000003,2737.0,124.79999999999998,769.5,1141.1,1262.05,2502.9,193.6,2056.2,2236.3,498.3500000000001,250.74999999999997,132.55,1374.4,705.2,249.60000000000002,1627.1999999999998,1364.5,573.7,117.45,133.9,190.65,1459.2,325.1,424.55,2152.6,170.1,410.05000000000007,751.8,1158.8,549.0,4126.35,249.45
956,364.05,1721.35,747.8,3161.05,4135.75,518.95,439.35,3120.35,472.1,1732.7,2743.0,125.10000000000001,786.15,1134.65,1271.9,2468.95,192.35,2037.75,2212.1,493.5,249.29999999999998,133.0,1392.7499999999998,712.85,247.9,1623.8,1365.75,560.65,117.34999999999998,133.25,195.44999999999996,1509.75,330.4,425.9,2108.8,167.75,401.74999999999994,763.15,1163.2,551.25,4100.15,250.39999999999998
957,366.7,1723.5,748.75,3162.4,4138.55,544.6,437.3,3116.3,482.6,1763.6000000000001,2838.65,124.5,789.65,1132.8,1273.35,2470.5,190.75,2026.5,2200.95,495.0,250.7,130.9,1469.2999999999997,713.0,248.7,1599.45,1380.8,560.45,117.05,133.7,196.10000000000002,1547.6499999999999,328.8,450.0,2108.55,167.4,398.7,771.4,1162.85,552.85,4114.05,248.9
958,372.1,1720.35,737.4,3188.35,4123.65,514.1,426.3,3072.65,485.5,1747.05,2879.25,121.95000000000002,778.95,1136.6,1283.35,2443.45,188.6,2048.65,2210.35,498.25,245.7,128.9,1446.1499999999999,713.25,245.25000000000003,1595.25,1392.7,551.8,115.30000000000001,131.15,196.29999999999998,1537.6,331.35,447.15,2118.1,164.15,385.1,765.15,1148.25,544.8,4077.25,247.55
959,371.45000000000005,1682.75,732.1,3152.35,4078.3000000000006,509.4,420.65,3022.65,478.85,1733.35,2871.25,122.35000000000001,793.2,1114.75,1264.75,2441.6,190.25,2028.3500000000001,2237.3,496.8,247.65,129.8,1446.1499999999999,693.2,251.25,1569.1000000000001,1378.65,546.0,117.8,133.85,198.75000000000003,1546.5000000000002,329.3,452.1,2071.7,162.35,400.0,754.2,1135.6,533.5,4081.15,243.10000000000002
960,374.7,1710.7,754.75,3195.65,4141.7,507.4,451.4,3040.6,483.5,1764.05,2920.65,122.09999999999998,822.9,1124.75,1271.1,2479.0,199.25,2062.4,2294.55,497.8,247.74999999999997,130.85,1496.8499999999997,698.1,260.15,1603.6500000000003,1380.85,547.8,118.10000000000001,130.95,198.59999999999997,1561.5499999999997,336.1,458.95,2081.5,166.1,419.49999999999994,763.55,1163.6,544.5,4113.45,242.99999999999997
961,370.4,1710.3,752.25,3178.15,4098.35,496.65000000000003,432.35,3055.25,478.55,1784.2500000000002,2965.85,125.0,791.05,1108.05,1275.05,2494.6,198.7,2058.35,2304.65,510.7,249.15,129.3,1515.9,690.6,253.25,1604.4,1363.0,538.6,116.64999999999999,130.25,194.4,1560.2499999999998,335.5,450.75,2046.65,163.4,424.15,763.6,1166.1,541.7,4112.85,237.55
962,372.95,1715.35,752.9,3212.05,4118.35,505.9,433.35,3091.1,468.0,1811.3499999999997,2972.0,124.45,788.1,1128.25,1278.4,2523.25,203.0,2093.25,2336.3,505.50000000000006,246.95000000000002,131.1,1526.3499999999997,695.75,252.95,1617.9,1335.5,539.95,115.75,132.65,195.1,1569.85,343.55,458.75,2054.3,165.9,421.35,767.5500000000001,1167.15,551.85,4234.65,240.05
963,372.6,1714.6,750.6,3196.4,4102.05,510.0,436.65,3098.25,468.35,1793.0,2976.75,125.79999999999998,800.15,1132.65,1265.3,2466.3,204.1,2087.15,2309.75,519.15,246.7,132.55,1568.25,701.85,263.95,1615.0,1349.9,541.95,115.55000000000001,133.15,196.15,1580.3000000000002,349.3,457.35,2077.35,164.8,432.1,766.2500000000001,1169.5,579.9,4294.7,239.79999999999998
964,382.05,1706.15,739.05,3176.0,4074.2,511.55,442.45,3057.7000000000003,466.7,1786.2,2913.85,126.05,787.05,1127.65,1274.95,2433.55,200.15,2035.3000000000002,2297.25,512.6,246.4,131.4,1569.1,696.35,261.55,1615.2,1330.55,530.55,116.35,131.75,193.3,1551.15,341.85,449.85,2053.25,161.5,427.5,761.45,1159.7,573.25,4259.1,237.7
965,377.75000000000006,1738.25,744.3,3159.25,3950.45,500.05,458.6,3069.7,464.0,1785.05,2871.7,126.6,807.25,1125.3,1265.75,2406.95,200.8,2043.1999999999998,2306.6,510.9,244.95000000000002,128.65,1576.0,692.7,268.3,1633.0,1333.35,534.15,115.30000000000001,128.1,191.4,1586.5000000000002,338.5,440.0,2021.05,161.05,420.85,748.45,1153.8,570.25,4276.25,238.59999999999997
966,361.95,1736.45,733.4,3259.75,3964.55,494.5,459.1,3048.3,464.25,1795.15,2858.35,123.55,782.3,1124.55,1255.4,2422.4,196.0,2028.45,2319.7,509.35,244.05,128.5,1544.7,698.35,257.25,1646.75,1313.2,522.9,114.54999999999998,127.65,189.4,1578.9,336.25,433.6,2051.0,158.2,399.65,746.25,1158.15,569.5,4211.7,236.80000000000004
967,367.8500000000001,1720.3,739.85,3251.15,3990.85,501.20000000000005,461.4,3049.25,470.0,1809.4,2877.85,123.25,785.4,1125.5,1251.65,2439.0,201.1,2048.0,2322.4,529.25,243.14999999999998,126.85,1544.3,708.85,259.8,1651.25,1285.1,525.55,114.79999999999998,130.05,188.4,1552.7000000000003,341.85,443.7,2078.5,169.4,409.3,758.8,1174.65,570.25,4197.15,242.19999999999996
968,368.4,1715.85,729.25,3243.1,3990.85,491.85,447.35,3082.9,461.6,1801.5,2871.6,121.2,769.3,560.9,1245.6,2396.6,198.55,2037.45,2327.55,528.1,246.95000000000002,125.95,1509.75,714.85,251.45,1649.3,1302.2,524.75,114.1,128.9,187.3,1550.8500000000001,336.2,436.7,2121.3,166.1,399.8,764.9,1184.25,568.55,4160.95,243.7
969,366.15000000000003,1716.65,717.6,3206.1,3951.65,488.5,444.85,3069.6,455.45,1783.85,2890.8,117.14999999999999,768.0,560.3,1246.05,2362.2,197.95,2026.05,2264.65,524.8,243.34999999999997,124.4,1465.85,715.1,254.09999999999997,1674.2999999999997,1290.8,510.2,112.64999999999999,126.55000000000001,186.6,1554.9,320.0,428.6,2123.6,161.5,403.25,757.5,1172.0,561.7,4157.85,241.0
970,373.6,1726.35,732.0,3225.55,3944.85,499.65000000000003,445.85,3058.4000000000005,447.9,1806.3,2908.75,116.19999999999999,766.3,552.05,1242.95,2381.75,198.85,2008.15,2311.4,526.5,241.45,125.5,1449.9999999999998,717.25,258.85,1659.25,1276.0,513.65,112.7,126.30000000000001,187.95,1572.6,316.7,427.0,2060.45,160.5,406.7,750.35,1178.05,563.55,4151.45,240.40000000000003
971,366.9,1713.15,715.7,3232.5,3986.85,486.3,446.99999999999994,3059.35,453.05,1813.65,2897.5,111.05,770.2,544.45,1249.5,2330.0,199.1,2025.35,2295.15,528.7,235.59999999999997,122.55,1411.6,714.55,251.00000000000003,1662.4,1279.0,505.75,110.0,125.2,182.75,1561.9499999999998,313.4,427.6499999999999,2012.8499999999997,159.7,402.05,744.95,1179.3,557.75,4038.6500000000005,238.15000000000003
972,369.70000000000005,1738.2,716.55,3268.65,4036.8,482.65,442.75,3041.0,449.95,1821.8,2887.8,117.3,767.3999999999999,543.8,1248.75,2296.3,196.6,2010.4500000000003,2321.65,533.55,237.59999999999997,125.55,1420.6499999999999,721.05,249.95000000000002,1686.55,1264.3,507.75,112.99999999999999,128.0,181.75,1562.4,312.8,429.8,2041.9,161.8,405.55,757.9499999999999,1179.55,561.05,4001.15,240.05
973,372.49999999999994,1750.65,722.1,3261.45,4057.15,491.75,438.65,3073.55,461.05,1829.1500000000003,2905.65,118.94999999999999,774.2,536.35,1263.6,2334.05,201.45,2007.3499999999997,2318.45,535.35,238.55,128.1,1444.1499999999999,702.1,255.6,1715.6000000000001,1279.7,511.9,114.44999999999999,125.9,184.75,1568.2,321.85,434.15,2020.9,173.35,418.7,756.4499999999999,1188.0,569.95,3992.1,239.45
974,376.94999999999993,1743.95,752.0,3232.9,4071.95,496.75000000000006,427.8,3054.4,461.25,1841.9999999999998,2821.5,119.8,782.3,543.15,1263.85,2338.15,208.25,2006.2,2354.5,537.05,241.6,128.25,1485.3999999999999,711.3,257.6,1692.7499999999998,1305.3,516.2,115.65,126.5,185.7,1582.8999999999999,332.55,439.25,2071.25,176.7,428.40000000000003,761.85,1186.15,565.0,4082.5999999999995,243.85
975,368.35,1731.45,747.25,3220.4,4039.45,492.0,421.85,3050.8999999999996,458.25,1860.65,2816.35,121.2,763.1,552.2,1257.35,2308.45,206.65,1974.7500000000002,2375.25,539.25,236.90000000000003,126.15,1493.3999999999999,714.0,253.09999999999997,1703.95,1303.0,508.85,114.94999999999999,125.6,186.95,1566.6000000000001,331.85,435.15,2126.75,174.95,421.0,773.3,1165.65,563.7,4061.25,243.15
976,371.25,1745.4,745.65,3199.1,4135.75,496.05,439.95,3071.95,463.95,1845.4,2826.9,119.8,768.8,557.75,1271.1,2304.95,213.7,1961.3499999999997,2430.1,541.15,241.05,125.65,1492.7499999999998,729.7,258.95,1713.3,1317.95,505.8500000000001,115.55000000000001,125.3,188.05,1562.7,332.9,429.05,2164.95,180.2,439.4,777.3499999999999,1157.35,564.1,4119.55,244.74999999999997
977,374.5,1778.45,741.85,3213.65,4119.35,489.25,438.3,3099.2,467.8,1837.85,2873.45,117.35,754.2,564.7,1292.35,2311.95,213.65,1928.55,2445.15,541.4,245.14999999999998,126.05,1500.7999999999997,732.45,264.4,1724.3499999999997,1319.35,522.65,114.15,125.1,187.2,1575.8499999999997,326.95,439.75,2167.75,174.8,444.75,786.65,1159.1,566.25,4065.4,248.3
978,369.65,1803.1,742.55,3218.4,4091.85,489.95,449.45,3112.75,467.6,1829.0,2869.55,117.7,742.95,569.5,1288.8,2363.7,216.3,1951.1000000000001,2411.9,540.2,244.34999999999997,127.4,1489.8999999999999,730.85,264.85,1729.5,1311.75,535.4,114.05,125.7,186.4,1609.95,328.15,433.6,2229.05,179.15,446.75,782.75,1159.05,562.75,4037.85,249.19999999999996
979,372.30000000000007,1799.25,739.85,3203.75,4135.6,487.8,453.8,3122.25,465.75,1818.0000000000002,2863.35,119.55000000000001,745.6,569.9,1296.7,2393.2,215.5,1943.1,2404.1,546.1,241.14999999999998,127.4,1487.9499999999998,731.55,264.7,1692.7000000000003,1311.55,530.6,114.69999999999999,125.15,186.1,1599.0999999999997,337.85,430.3,2222.9,175.95,461.0,783.35,1201.9,578.15,4120.45,251.80000000000004
980,366.9,1807.55,743.15,3219.5,4160.0,493.0,454.8,3091.8,467.85,1808.1,2908.4,120.6,742.35,570.95,1302.4,2420.1,215.15,1950.4,2422.65,541.3,238.90000000000003,126.45,1496.3,736.0,263.7,1704.9,1311.25,525.9,114.6,124.65,185.8,1571.4,332.4,428.4,2231.7,176.05,462.15,775.95,1209.1,577.65,4081.9,253.85
981,368.6,1803.45,740.65,3226.75,4139.5,477.8,457.15,3091.05,478.7,1816.9,2895.95,119.75,738.5,560.55,1289.15,2432.65,216.25,1946.3999999999999,2412.75,541.1,238.74999999999997,127.4,1521.85,733.4,266.75,1711.5500000000002,1301.0,527.5,115.20000000000002,126.0,187.15,1546.45,331.45,429.8,2215.6,175.49999999999997,463.0,772.05,1204.1,569.15,4097.35,252.24999999999997
982,363.6499999999999,1809.6,736.5,3230.05,4187.1,477.2,447.55,3062.3,474.15,1816.0,2865.6,118.1,736.75,560.5,1270.45,2438.65,215.0,1944.95,2414.1,538.75,236.8,125.1,1515.3999999999999,728.95,269.15,1694.25,1279.3,528.35,116.39999999999999,128.0,184.85,1515.4,329.85,422.15,2201.95,174.6,467.9,770.4,1192.5,569.45,4062.7499999999995,250.3
983,363.7,1812.25,760.15,3241.95,4252.65,490.95,455.1,3042.1,481.1,1830.1499999999999,2897.6,118.55000000000001,739.75,567.55,1275.0,2442.45,215.45,1949.9000000000003,2444.15,549.4,236.90000000000003,127.3,1524.9,736.95,268.9,1685.6,1299.6,530.15,116.84999999999998,128.4,189.05,1542.35,337.25,426.0,2198.5,176.15,469.5,780.2,1191.45,580.25,4055.6,247.55
984,365.95,1802.3,754.1,3251.95,4243.3,493.05,460.5,3047.3500000000004,479.95,1849.2000000000003,2888.85,118.89999999999999,736.75,569.3,1282.15,2479.05,217.95,1937.2500000000002,2438.25,543.95,238.19999999999996,126.59999999999998,1531.4,732.9,271.1,1690.4,1302.3,536.9,116.55,127.95,190.3,1544.1999999999998,334.4,430.15,2183.2,183.7,474.75,782.7,1193.75,589.35,4051.9500000000003,248.95
985,366.0,1784.95,754.1,3185.0,4234.75,491.55,455.8,3027.8,478.2,1845.8,2874.55,121.04999999999998,743.65,568.1,1272.1,2443.05,216.15,1923.0,2412.55,538.9,237.7,125.55,1510.0,731.15,270.05,1684.3500000000001,1298.2,531.55,119.04999999999998,128.8,190.25,1514.05,333.75,432.55,2161.7,185.15,472.05000000000007,762.3,1187.95,584.5,4046.0500000000006,245.8
986,377.65,1793.2,748.7,3150.1,4231.3,491.65000000000003,453.3,3039.65,475.9,1818.85,2879.4,121.2,742.5,571.95,1278.6,2432.55,214.3,1936.5500000000002,2433.95,536.75,238.1,125.95,1484.2999999999997,736.85,268.1,1674.05,1309.95,536.6,121.55,127.45,195.5,1509.6,334.45,434.3,2167.6,184.45,467.75,762.1,1154.75,588.25,4065.0,247.7
987,383.15000000000003,1790.65,756.95,3121.0,4246.05,487.54999999999995,455.2,3053.4,473.5,1825.9,2864.9,123.55,766.35,573.55,1286.75,2429.45,220.15,1938.0499999999997,2466.4,540.6,239.85,127.0,1528.9999999999998,734.7,276.45,1671.5500000000002,1345.3,539.85,121.39999999999999,128.05,195.1,1535.3,339.3,434.95,2157.65,193.75,484.85,766.0499999999998,1155.6,595.45,4244.8,248.3
988,382.5,1751.4,742.95,3072.05,4193.45,483.49999999999994,455.1,3038.8,469.95,1834.8,2883.9,125.65000000000002,756.65,585.05,1268.4,2432.35,216.45,1927.45,2454.45,538.85,238.50000000000003,126.85,1528.8499999999997,746.0,272.45,1657.1,1335.05,532.75,119.35,128.45,193.0,1537.15,333.7,444.6,2200.65,191.1,483.7,775.1,1139.7,590.75,4219.2,251.1
989,380.2,1707.15,723.25,3037.65,3996.7,469.15,449.65,3022.05,466.75,1838.35,2878.85,124.35,737.0,582.0,1240.95,2368.15,209.3,1915.4500000000003,2384.1,525.7,235.1,124.9,1469.3999999999999,738.85,264.25,1652.55,1316.75,524.5,118.9,126.25,193.1,1501.5,319.0,439.94999999999993,2200.45,185.65,473.25,770.4,1158.6,584.95,4157.1,252.14999999999998
990,384.80000000000007,1724.4,725.75,3037.95,4007.65,461.00000000000006,445.09999999999997,3036.5999999999995,468.6,1843.8999999999999,2884.2,124.45,742.3,584.25,1260.6,2348.05,208.85,1920.6999999999998,2415.05,522.9,235.35000000000002,124.55,1461.6499999999999,727.9,265.25,1670.85,1320.5,526.65,120.55,125.75,191.7,1524.6,318.4,446.4,2205.85,184.7,476.1,777.1,1159.95,595.05,4242.1,255.2
991,385.65,1728.8,724.5,3059.25,4049.95,459.90000000000003,458.85,3023.6,464.75,1833.95,2897.25,123.9,742.65,585.75,1257.3,2317.55,207.4,1929.35,2406.15,525.95,234.19999999999996,121.85,1458.5999999999997,718.2,262.5,1654.85,1291.55,524.65,119.95000000000002,123.45,190.55,1513.15,319.8,440.1,2255.25,182.55,475.25,769.8,1143.3,600.85,4318.95,254.80000000000004
992,391.8,1772.55,742.85,3085.7,4124.2,470.55000000000007,460.1,3001.0999999999995,470.1,1843.4000000000003,2920.5,123.69999999999999,757.3000000000001,580.3,1271.4,2354.55,210.75,1935.05,2457.4,546.3,235.8,124.5,1507.6499999999999,727.55,278.1,1665.05,1316.15,541.25,119.35,123.7,192.95000000000002,1548.0,330.2,439.85,2214.35,192.0,483.15,773.65,1163.45,604.55,4388.0,253.65
993,392.04999999999995,1792.55,740.05,3101.2,4144.85,470.25,457.0,2989.75,473.5,1866.3000000000002,2933.0,125.35,756.25,580.35,1282.7,2363.45,211.5,1954.0,2457.55,540.25,238.0,125.45,1491.25,738.15,277.9,1684.7,1324.6,546.6,120.30000000000001,124.15,192.15,1547.6499999999999,332.25,443.6,2213.55,196.35,486.2,776.25,1154.05,600.3,4444.6,251.74999999999997
994,390.35,1804.9,737.4,3094.05,4164.5,470.75,468.9,3045.1,477.65,1878.85,2954.7,128.9,759.6,586.5,1286.0,2366.75,211.2,1994.8499999999997,2462.55,538.6,239.25,126.95,1539.6499999999999,773.55,278.6,1691.0999999999997,1334.7,554.95,121.75000000000001,125.45,194.8,1543.7,330.75,444.6,2190.35,196.25,495.75,785.8499999999999,1158.95,591.95,4468.7,254.80000000000004
995,389.2,1819.15,747.9,3101.6,4193.0,473.35,469.35,3105.15,484.24999999999994,1873.65,2947.8,130.05,759.9,594.3,1289.5,2411.4,211.95,2008.8,2492.3,537.6,243.25,126.9,1481.65,775.65,280.9,1676.8,1326.1,562.5,123.5,125.05,195.25,1529.4,328.0,446.0,2206.9,195.85,498.59999999999997,796.25,1167.1,583.55,4483.3,257.2
996,390.8,1842.25,746.3,3123.55,4207.25,467.94999999999993,467.85,3114.2000000000003,484.0,1866.2499999999998,2918.65,131.65,766.3999999999999,595.75,1284.25,2476.3,213.65,2021.65,2488.6,535.6,242.4,125.70000000000002,1400.4999999999998,767.55,282.5,1675.6000000000001,1323.6,569.75,123.85,124.65,194.25,1523.85,324.25,449.05,2226.9,200.35,502.1000000000001,795.15,1184.85,585.8,4506.5,248.24999999999997
997,390.95,1835.15,737.3,3112.1,4220.25,461.8,473.8999999999999,3150.25,480.25,1898.9999999999998,2937.45,128.75,756.0500000000001,593.25,1287.65,2434.5,209.65,2049.25,2482.1,537.15,240.74999999999997,124.15,1386.45,767.0,277.45,1701.55,1319.3,567.45,121.45,124.5,196.45,1537.9,323.3,449.05,2238.8,197.55,494.4,782.85,1192.9,588.1,4472.35,250.45
998,387.6,1830.05,739.9,3118.1,4231.75,453.90000000000003,500.05,3124.4500000000003,480.3,1903.35,3034.35,126.35,768.25,598.8,1278.15,2454.0,210.05,2060.3,2453.95,532.05,239.95000000000002,122.65,1352.2499999999998,767.85,273.35,1698.1000000000001,1304.2,569.3,121.2,125.4,197.40000000000003,1581.0000000000002,318.0,454.6,2219.1,197.3,495.25,778.45,1188.75,589.25,4486.75,251.1
999,380.05,1848.75,727.2,3103.7,4152.6,457.15,508.7,3110.4500000000003,480.15,1892.0,3059.6,127.80000000000001,772.8,589.25,1254.9,2415.6,207.3,2062.85,2454.35,534.85,241.90000000000003,117.5,1331.95,768.45,271.35,1617.9,1309.6,567.2,118.25,122.9,204.65,1532.35,314.0,449.45,2170.35,195.0,490.6499999999999,778.1999999999999,1187.85,584.6,4467.65,248.0
1000,379.95,1810.75,717.6,3097.05,4138.6,463.85,511.75000000000006,3111.25,473.4,1870.8000000000002,3060.45,126.75000000000001,771.6500000000001,584.05,1244.35,2398.7,205.15,2055.4,2465.45,531.05,238.45,114.8,1336.3499999999997,762.5,267.25,1625.1,1302.35,552.8,117.14999999999999,122.75,200.59999999999997,1533.9,313.7,447.4,2171.05,191.4,476.15,778.9,1176.2,577.7,4483.55,247.10000000000002
1001,383.6,1779.25,712.6,3076.4,4142.2,455.45000000000005,514.5,3106.35,471.6,1855.15,3062.05,125.9,792.9,590.65,1240.85,2399.05,203.6,2051.7,2416.6,522.85,238.05,113.65,1327.3999999999999,770.2,265.85,1585.5,1294.2,553.6,112.14999999999999,116.4,200.05,1533.35,316.15,446.3,2206.9,185.6,475.05,778.7499999999999,1177.65,562.95,4476.95,245.85
1002,385.85,1776.1,723.0,3065.2,4125.8,469.00000000000006,523.65,3112.95,465.15,1897.4499999999998,3038.15,129.65,808.9,598.95,1244.85,2429.75,204.6,2056.9,2428.4,527.7,237.90000000000003,118.35,1331.7999999999997,784.35,266.65,1605.85,1332.3,566.5,113.50000000000001,117.8,201.94999999999996,1526.85,323.2,449.85,2190.95,188.4,480.25,768.95,1204.1,542.2,4526.4,248.7
1003,384.75,1786.8,737.4,3074.15,4194.5,466.1000000000001,524.25,3192.5,458.85,1910.5,3031.4,129.5,822.0,607.7,1244.55,2468.65,205.4,2073.7,2450.75,533.85,238.14999999999998,119.65,1316.1,782.75,271.9,1642.9500000000003,1359.2,567.75,114.75,118.35,196.95,1521.55,324.05,447.8,2183.4,186.5,483.4,787.3,1227.85,543.3,4642.75,247.6
1004,381.25000000000006,1788.35,740.25,3082.6,4164.35,467.75,514.4,3174.2,464.45,1918.35,3188.75,126.75000000000001,813.1,604.35,1213.2,2455.75,198.25,2061.35,2395.8,537.25,234.59999999999997,117.45,1271.2,778.1,262.8,1618.35,1348.6,578.3,113.15000000000002,117.25,193.0,1506.55,316.2,448.4,2169.25,182.2,462.45,791.5,1213.8,537.25,4676.95,245.35000000000002
1005,372.95,1779.1,737.15,3060.9,4213.0,480.94999999999993,491.25,3181.2500000000005,464.7,1946.7499999999998,3189.15,126.15,808.9,601.45,1223.2,2468.85,196.0,2060.6,2431.6,528.2,230.75000000000003,117.9,1254.7499999999998,778.0,255.25,1626.05,1346.65,572.5,112.05,116.6,190.45,1471.75,315.1,452.9,2183.75,176.1,446.25,794.2499999999999,1195.0,536.95,4609.05,244.05
1006,383.35,1796.95,735.25,3091.85,4419.0,479.04999999999995,490.25,3214.2,461.55,1961.3000000000002,3148.25,126.25,802.3,608.85,1235.85,2486.35,197.75,2074.2,2404.25,526.6,236.65,118.29999999999998,1258.25,789.7,261.25,1640.45,1365.6999999999998,577.75,113.2,117.65,192.4,1479.85,316.45,450.1,2154.6,188.05,452.2,804.1500000000001,1186.2,542.15,4568.2,246.75
1007,378.0,1805.0,730.9,3145.5,4364.3,469.65,489.8,3210.7,451.0,1959.15,3154.85,123.35,791.25,607.85,1226.05,2482.3,193.45,2058.1,2415.0,532.2,234.05,117.15,1231.4999999999998,780.7,256.95,1628.2499999999998,1370.2000000000003,567.85,113.65000000000002,115.6,194.4,1443.75,310.7,442.1,2137.85,186.2,448.55,791.35,1179.25,544.15,4486.0,240.7
1008,369.4,1795.65,729.3,3180.05,4365.9,456.95000000000005,496.45,3200.7,446.9,1952.2999999999997,3114.5,120.45,778.9,591.4,1226.3,2501.85,189.35,2034.25,2414.0,525.65,235.14999999999998,113.45,1258.8499999999997,775.95,250.69999999999996,1691.7499999999998,1369.3000000000002,567.15,112.84999999999998,108.95,186.85,1411.65,318.45,434.3,2079.05,176.6,438.7,796.6000000000001,1187.75,526.55,4416.1,236.80000000000004
1009,362.3,1755.35,705.45,3143.3,4276.05,443.5,497.20000000000005,3097.6,444.2,1986.8999999999999,3123.05,117.7,759.4,590.9,1198.7,2446.9,184.4,2074.9,2268.25,504.6,219.0,108.9,1211.1,779.5,244.75,1647.95,1287.4,545.2,109.3,104.35,182.4,1383.35,302.6,422.8,2164.85,165.6,423.8,807.55,1173.25,503.6499999999999,4265.25,236.80000000000004
1010,367.35,1867.65,708.95,3284.5,4359.35,460.3,510.05000000000007,3230.05,444.55,1972.75,3144.15,114.49999999999999,780.4,579.1,1192.8,2376.15,181.8,2178.95,2259.75,515.55,207.6,108.05,1263.0999999999997,767.4,251.5,1676.2500000000002,1286.65,558.7,110.25,103.45,187.35,1385.5,298.1,417.55,2102.5,163.85,436.05,793.15,1186.4,513.3,4370.65,237.4
